NQUEST,YCF4,YCF,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YTA31,YTA32,YM,YMA1,YMA2,YCA,YCA1,YCA2,YCF1,YCF2,YCF3,YC
852304,0,96.435111735,22296.435112,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,7200,0,7200,96.435111735,0,0,7296.4351117
852312,0,2058.3422804,72258.34228,35100,35100,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,13000,0,13000,1703.3180028,0,355.02427762,15058.34228
852313,0,65.163939446,20065.163939,0,0,0,9600,0,0,0,9600,0,0,9600,9600,0,8000,8000,0,2400,0,2400,65.163939446,0,0,2465.1639394
852315,1773.3951097,-1090.623597,51309.376403,46400,46400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,202.16320159,0,480.60831063,4909.3764025
852318,0,338.09425007,31238.09425,27300,27300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,3600,111.81331551,0,226.28093456,3938.0942501
852320,0,635.00338461,52335.003385,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15700,6000,9700,44.987123249,416.27280251,173.74345884,16335.003385
852321,0,54.120711733,15654.120712,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,3600,54.120711733,0,0,3654.1207117
852322,0,1961.6112572,44561.611257,36600,36600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,682.84776804,0,1278.7634892,7961.6112572
852324,0,217.59150459,50017.421413,0,0,0,40300,40300,40300,0,0,0,0,0,0,0,0,0,0,9499.829908,1799.829908,7700,217.59150459,0,0,9717.4214126
852325,0,1608.2684856,40815.540156,35607.27167,35000,607.3,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,3600,100.3518524,0,1507.9166332,5208.2684856
852326,0,411.83685789,38211.836858,34800,34800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,3000,58.659250504,0,353.17760739,3411.8368579
852327,0,87.209043439,17787.209043,22500,22500,0,-9600,0,0,0,-9600,0,0,-9600,0,9600,0,0,0,4800,0,4800,87.209043439,0,0,4887.2090434
852328,0,80.031498182,22080.031498,0,0,0,19000,19000,19000,0,0,0,0,0,0,0,0,0,0,3000,0,3000,80.031498182,0,0,3080.0314982
852329,0,251.23808813,26701.238088,0,0,0,24050,24050,24050,0,0,0,0,0,0,0,0,0,0,2400,0,2400,251.23808813,0,0,2651.2380881
852330,0,101.3139096,16601.31391,10500,10500,0,4200,4200,4200,0,0,0,0,0,0,0,0,0,0,1800,0,1800,101.3139096,0,0,1901.3139096
852332,0,59.417059168,20459.417059,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,2400,59.417059168,0,0,2459.4170592
852335,0,237.15615862,16937.156159,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,2400,0,2400,237.15615862,0,0,2637.1561586
852336,886.69755484,-784.5398939,20915.460106,16900,16900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,4800,102.15766097,0,0,4015.4601061
852340,0,249.32967738,25749.329677,20700,19500,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,4800,61.314178728,27.074769337,160.94072931,5049.3296774
852341,0,765.76031333,38665.760313,0,0,0,30700,30700,30700,0,0,0,0,0,0,0,0,0,0,7200,0,7200,102.09276529,0,663.66754803,7965.7603133
852342,0,1282.1773405,56302.381469,22600.204128,22000,600.2,25220,25220,25220,0,0,0,0,0,0,0,0,0,0,7200,0,7200,213.28419962,0,1068.8931408,8482.1773405
852345,0,63.071556678,43663.071557,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,3600,63.071556678,0,0,3663.0715567
852346,0,1451.1154471,47601.115447,0,0,0,40150,46150,46150,0,-6000,0,0,-6000,0,6000,0,0,0,6000,0,6000,502.19261842,0,948.92282871,7451.1154471
852348,0,383.95812903,40783.958129,34400,34400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,163.59849972,220.35962931,0,6383.958129
852349,0,603.02230515,19703.022305,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,4800,0,4800,244.57706468,0,358.44524047,5403.0223052
852351,0,292.51131133,47592.511311,17000,17000,0,27300,27300,27300,0,0,0,0,0,0,0,0,0,0,3000,0,3000,292.51131133,0,0,3292.5113113
852352,0,1153.1137204,40953.11372,35000,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,4800,58.703240801,0,1094.4104796,5953.1137204
852353,0,139.7365259,31539.736526,21000,21000,0,0,0,0,0,0,0,0,0,0,0,10400,10400,0,0,0,0,56.778710733,0,82.957815171,139.7365259
852354,0,133.98249143,23593.982491,0,0,0,21060,21060,21060,0,0,0,0,0,0,0,0,0,0,2400,0,2400,133.98249143,0,0,2533.9824914
852355,0,710.70037463,26907.875066,34597.174691,34000,597.2,-12000,0,0,0,-12000,0,0,-12000,0,12000,0,0,0,3600,0,3600,106.67929521,0,604.02107942,4310.7003746
852357,0,0,11500,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,2400,0,2400,0,0,0,2400
852361,0,18.99616501,14818.996165,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,4800,0,4800,18.99616501,0,0,4818.996165
852362,0,0,15400,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,2400,0,0,0,2400
852364,0,9.8313763737,10409.831376,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8313763737,0,0,9.8313763737
852367,0,0,13400,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,3000,0,3000,0,0,0,3000
852370,0,18.99616501,10699.996165,0,0,0,8281,8281,8281,0,0,0,0,0,0,0,0,0,0,2400,0,2400,18.99616501,0,0,2418.996165
852372,0,63.320550034,17863.32055,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,4800,0,4800,63.320550034,0,0,4863.32055
852376,0,9.4980825051,13609.498083,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,3600,9.4980825051,0,0,3609.4980825
852377,0,63.320550034,46063.32055,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,63.320550034,0,0,6063.32055
852380,0,0,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852382,0,0,9580,0,0,0,5980,5980,5980,0,0,0,0,0,0,0,0,0,0,3600,0,3600,0,0,0,3600
852384,0,18.99616501,13018.996165,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.99616501,0,0,18.99616501
852385,0,1358.2804163,119158.28042,13000,13000,0,0,0,0,0,0,0,0,0,0,0,100000,100000,0,4800,0,4800,126.64110007,0,1231.6393162,6158.2804163
852387,0,31.660275017,29031.660275,23000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,31.660275017,0,0,6031.660275
852388,0,0,8400,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,2400,0,0,0,2400
852389,0,63.320550034,30663.32055,13000,13000,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,7200,0,7200,63.320550034,0,0,7263.32055
852391,532.0185329,-468.6979829,25531.302017,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,63.320550034,0,0,5531.3020171
852394,0,0,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852398,0,0,16600,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,3600,0,3600,0,0,0,3600
852399,0,0,5850,0,0,0,5850,5850,5850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852400,0,0,13600,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,3600,0,0,0,3600
852401,0,31.660275017,23631.660275,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,3600,31.660275017,0,0,3631.660275
852408,0,0,10800,0,0,0,2400,2400,2400,0,0,0,0,0,0,0,0,0,0,8400,0,8400,0,0,0,8400
852410,0,0,23878,18328,18328,0,750,0,0,0,750,0,750,0,0,0,0,0,0,4800,0,4800,0,0,0,4800
852413,0,44.295149602,40044.29515,8400,8400,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,16600,9600,7000,44.295149602,0,0,16644.29515
852424,0,77.531532473,40227.531532,0,0,0,30550,30550,30550,0,0,0,0,0,0,0,0,0,0,9600,0,9600,77.531532473,0,0,9677.5315325
852426,0,181.64428936,40271.644289,0,0,0,32890,32890,32890,0,0,0,0,0,0,0,0,0,0,7200,0,7200,181.64428936,0,0,7381.6442894
852447,0,0,12700,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,3600,0,3600,0,0,0,3600
852463,0,31.660275017,35431.660275,27000,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,0,8400,31.660275017,0,0,8431.660275
852465,0,183.85688449,8183.8568845,0,0,0,800,800,800,0,0,0,0,0,0,0,0,0,0,7200,0,7200,183.85688449,0,0,7383.8568845
852466,0,63.320550034,12903.32055,0,0,0,6840,6840,6840,0,0,0,0,0,0,0,0,0,0,6000,0,6000,63.320550034,0,0,6063.32055
852480,0,196.29370511,24396.293705,0,0,0,13200,13200,13200,0,0,0,0,0,0,0,0,0,0,11000,0,11000,196.29370511,0,0,11196.293705
852507,0,0,3000,0,0,0,3000,0,0,0,3000,0,0,3000,3000,0,0,0,0,0,0,0,0,0,0,0
852513,0,91.814797549,16991.814798,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,0,0,0,91.814797549,0,0,91.814797549
852515,0,85.482742546,28885.482743,24600,24600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,4200,85.482742546,0,0,4285.4827425
852521,0,0,9600,9600,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852546,0,0,18000,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852548,7536.9292161,-7514.445824,74925.554176,22000,22000,0,24440,24440,24440,0,0,0,0,0,0,0,24000,24000,0,12000,0,12000,22.483392012,0,0,4485.5541759
852550,0,14995.562414,43443.672453,0,0,0,0,0,0,0,0,0,0,0,0,0,22448.110038,0,22448.110038,6000,0,6000,74.541220937,0,14921.021193,20995.562414
852551,0,4.8651455407,35504.865146,17500,17500,0,0,0,0,0,0,0,0,0,0,0,18000,18000,0,0,0,0,4.8651455407,0,0,4.8651455407
852553,0,10.887547411,32750.887547,0,0,0,23140,23140,23140,0,0,0,0,0,0,0,0,0,0,9600,0,9600,10.887547411,0,0,9610.8875474
852554,0,604.24584025,24604.24584,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,0,6000,0,6000,10.59064524,0,593.65519501,6604.2458403
852563,0,0,1600,0,0,0,1600,0,0,0,1600,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852565,0,0,14760,18000,18000,0,-3240,0,0,0,-3240,0,0,-3240,0,3240,0,0,0,0,0,0,0,0,0,0
852567,0,0,7670,0,0,0,7670,7670,7670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852568,0,561.24028714,24386.240287,23825,23825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.24028714,561.24028714
852569,4300.483141,-4300.483141,37599.516859,36500,36500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,5400,0,0,0,1099.516859
852570,0,5676.2666105,70476.26661,0,0,0,0,0,0,0,0,0,0,0,0,0,49000,49000,0,15800,0,15800,71.469592433,0,5604.7970181,21476.26661
852573,1019.7021881,-1019.702188,24280.297812,20000,20000,0,500,0,0,0,500,500,0,0,0,0,0,0,0,4800,0,4800,0,0,0,3780.2978119
852574,0,2652.1227434,38702.122743,12500,12500,0,17550,17550,17550,0,0,0,0,0,0,0,0,0,0,6000,0,6000,443.28669613,2208.8360473,0,8652.1227434
852579,0,24.262518892,21024.262519,21000,20000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.262518892,0,0,24.262518892
852584,0,0,11000,11000,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852591,0,0,19000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,0,0,0,6000
852595,0,130.11331402,49730.113314,16000,16000,0,15600,15600,15600,0,0,0,0,0,0,0,12000,12000,0,6000,0,6000,130.11331402,0,0,6130.113314
852596,0,135.18215979,26935.18216,12000,12000,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,4800,0,4800,135.18215979,0,0,4935.1821598
852601,0,0,33200,11000,11000,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,6600,0,6600,0,0,0,6600
852608,0,3.9398478063,16603.939848,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,3600,3.9398478063,0,0,3603.9398478
852612,0,20.732807626,24320.732808,0,0,0,6500,6500,6500,0,0,0,0,0,0,0,13000,13000,0,4800,0,4800,20.732807626,0,0,4820.7328076
852616,0,8.1839277977,25608.183928,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,4800,0,4800,8.1839277977,0,0,4808.1839278
852630,0,43.356444348,12843.356444,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,4800,43.356444348,0,0,4843.3564443
852631,0,0,17000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,8000,8000,0,0,0,0,0,0,0,0
852633,0,13.23940372,15613.239404,0,0,0,8400,8400,8400,0,0,0,0,0,0,0,0,0,0,7200,0,7200,13.23940372,0,0,7213.2394037
852634,0,0,8000,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852637,0,43.123655361,49043.123655,49000,49000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.123655361,0,0,43.123655361
852649,0,31.660275017,37111.660275,0,0,0,15080,15080,15080,0,0,0,0,0,0,0,22000,22000,0,0,0,0,31.660275017,0,0,31.660275017
852657,0,0,13200,0,0,0,9600,9600,9600,0,0,0,0,0,0,0,0,0,0,3600,0,3600,0,0,0,3600
852658,0,269.71921218,20269.719212,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,0,0,0,269.71921218,0,0,269.71921218
852660,0,11.585326366,16011.585326,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.585326366,0,0,11.585326366
852662,0,0,11400,0,0,0,8400,8400,8400,0,0,0,0,0,0,0,0,0,0,3000,0,3000,0,0,0,3000
852668,0,2.4791325764,9602.4791326,0,0,0,6000,6000,6000,0,0,0,0,0,0,0,0,0,0,3600,0,3600,2.4791325764,0,0,3602.4791326
852673,2837.4321755,-2812.103955,18087.896045,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,6600,0,6600,25.328220014,0,0,3787.8960445
852677,0,12.664110007,20612.66411,20600,20600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.664110007,0,0,12.664110007
852681,0,308.24709565,16050.247096,0,0,0,12142,12142,12142,0,0,0,0,0,0,0,0,0,0,3600,0,3600,44.324385024,0,263.92271062,3908.2470956
852708,0,57.187690717,20077.187691,0,0,0,20020,20020,20020,0,0,0,0,0,0,0,0,0,0,0,0,0,57.187690717,0,0,57.187690717
852710,0,18.685926915,15488.685927,0,0,0,15470,15470,15470,0,0,0,0,0,0,0,0,0,0,0,0,0,18.685926915,0,0,18.685926915
852713,0,0,11700,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852724,0,33.713962735,12323.713963,0,0,0,8190,8190,8190,0,0,0,0,0,0,0,0,0,0,4100,0,4100,33.713962735,0,0,4133.7139627
852754,0,54.084747164,38394.084747,23500,23500,0,8840,8840,8840,0,0,0,0,0,0,0,0,0,0,6000,6000,0,54.084747164,0,0,6054.0847472
852762,1330.0463323,-287.5378467,77712.462153,0,0,0,28600,28600,28600,0,0,0,0,0,0,0,30000,30000,0,19400,0,19400,205.94739732,0,836.56108822,19112.462153
852765,0,6003.3336497,60203.33365,36200,35000,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,18000,63.320550034,0,5940.0130996,24003.33365
852773,1773.3951097,-958.1728143,60046.912972,54605.085787,54000,605.1,0,0,0,0,0,0,0,0,0,0,0,0,0,6400,0,6400,67.080638491,0,748.1416569,5441.8271857
852790,4965.5063071,-4965.506307,21594.493693,15400,15400,0,1260,0,0,0,1260,1260,0,0,0,0,2700,2700,0,7200,0,7200,0,0,0,2234.4936929
852791,0,0,15100,8400,8400,0,-500,0,0,0,-500,0,0,-500,0,500,0,0,0,7200,0,7200,0,0,0,7200
852799,0,0,13640,0,0,0,8840,8840,8840,0,0,0,0,0,0,0,0,0,0,4800,0,4800,0,0,0,4800
852802,0,377.22516751,25457.225168,0,0,0,20280,20280,20280,0,0,0,0,0,0,0,0,0,0,4800,0,4800,25.328220014,351.8969475,0,5177.2251675
852816,0,237.82481763,28375.824818,13692,13692,0,9646,9646,9646,0,0,0,0,0,0,0,0,0,0,4800,0,4800,144.15371352,93.671104104,0,5037.8248176
852826,0,508.96318766,43744.963188,36036,36036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,7200,203.04086669,305.92232097,0,7708.9631877
852831,0,0,16705,0,0,0,16705,16705,16705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852832,0,647.47993314,13387.479933,0,0,0,12740,12740,12740,0,0,0,0,0,0,0,0,0,0,0,0,0,31.660275017,263.92271062,351.8969475,647.47993314
852833,0,535.34541762,30875.345418,0,0,0,23140,23140,23140,0,0,0,0,0,0,0,0,0,0,7200,0,7200,357.02295354,178.32246409,0,7735.3454176
852842,0,0,17415,8000,8000,0,6175,6175,6175,0,0,0,0,0,0,0,0,0,0,3240,0,3240,0,0,0,3240
852845,0,277.45328253,18277.453283,13000,13000,0,-400,0,0,0,-400,0,0,-400,0,400,0,0,0,5400,0,5400,277.45328253,0,0,5677.4532825
852849,0,0,27000,14000,14000,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852871,0,334.94720159,49634.947202,22000,22000,0,27300,27300,27300,0,0,0,0,0,0,0,0,0,0,0,0,0,334.94720159,0,0,334.94720159
852877,0,287.1634739,62937.163474,0,0,0,29250,29250,29250,0,0,0,0,0,0,0,28000,28000,0,5400,0,5400,287.1634739,0,0,5687.1634739
852879,0,129.81190662,37729.811907,14000,14000,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,3600,0,3600,129.81190662,0,0,3729.8119066
852881,0,98.528851166,10498.528851,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,98.528851166,0,0,98.528851166
852883,0,44.175416682,13044.175417,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.175416682,0,0,44.175416682
852884,0,234.00322242,30784.003222,0,0,0,11050,11050,11050,0,0,0,0,0,0,0,0,0,0,19500,0,19500,234.00322242,0,0,19734.003222
852910,0,454.79385101,54854.793851,16000,16000,0,0,0,0,0,0,0,0,0,0,0,30000,30000,0,8400,0,8400,297.8715998,0,156.92225121,8854.793851
852912,0,66.385685157,43466.385685,18000,18000,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,7200,0,7200,66.385685157,0,0,7266.3856852
852915,0,8.3259247667,56112.325925,0,0,0,49504,49504,49504,0,0,0,0,0,0,0,0,0,0,6600,6600,0,8.3259247667,0,0,6608.3259248
852925,0,162.16779882,32212.167799,0,0,0,13650,13650,13650,0,0,0,0,0,0,0,0,0,0,18400,0,18400,162.16779882,0,0,18562.167799
852932,0,64.597411292,16564.597411,16500,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.926686018,0,31.670725275,64.597411292
852933,0,31.660275017,18381.660275,0,0,0,12350,12350,12350,0,0,0,0,0,0,0,0,0,0,6000,0,6000,31.660275017,0,0,6031.660275
852937,0,3.6865437705,13683.686544,0,0,0,6480,6480,6480,0,0,0,0,0,0,0,0,0,0,7200,0,7200,3.6865437705,0,0,7203.6865438
852941,0,56.200439234,21456.200439,0,0,0,14200,7200,7200,0,7000,7000,0,0,0,0,0,0,0,7200,0,7200,56.200439234,0,0,7256.2004392
852951,0,12.664110007,24512.66411,19700,18200,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,4800,12.664110007,0,0,4812.66411
852953,0,0,17500,17500,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852954,0,622.8262463,20122.826246,19500,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.980825051,439.87118437,87.974236874,622.8262463
852955,0,6.1578122059,86206.157812,52000,47000,5000,0,0,0,0,0,0,0,0,0,0,5000,0,5000,29200,4000,25200,6.1578122059,0,0,29206.157812
852966,0,59.475240491,19459.47524,11800,11800,0,400,0,0,0,400,0,0,400,400,0,0,0,0,7200,0,7200,3.8313407833,0,55.643899708,7259.4752405
852967,0,63.320550034,21563.32055,17900,15400,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,3600,63.320550034,0,0,3663.32055
852968,0,0,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852969,0,1.1397699006,16701.13977,16700,16500,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1397699006,0,0,1.1397699006
852974,0,0,27900,19500,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,0,8400,0,0,0,8400
852976,0,4.1019768721,7404.1019769,7400,7400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1019768721,0,0,4.1019768721
852979,0,31.148238771,7030.1482388,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,0,6000,0,6000,31.148238771,0,0,6031.1482388
852990,0,12.664110007,19112.66411,14300,14300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,4800,12.664110007,0,0,4812.66411
852995,0,990.18003168,51390.180032,0,0,0,36000,36000,36000,0,0,0,0,0,0,0,0,0,0,14400,0,14400,234.01303014,0,756.16700154,15390.180032
852996,0,361.87061069,28361.870611,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,28000,0,0,0,0,44.149720935,0,317.72088975,361.87061069
853008,0,0,21300,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,9600,0,9600,0,0,0,9600
853013,0,91.997819255,34191.997819,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,12000,0,12000,0,0,91.997819255,12091.997819
853016,0,823.64664091,37823.646641,29800,28500,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,7200,41.5004045,0,782.14623641,8023.6466409
853021,0,0,13000,7000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,0,0,0,6000
853022,0,87.812752944,23987.812753,15500,15500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,0,8400,3.4193097018,0,84.393443243,8487.8127529
853026,0,0,17700,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,6000,0,6000,0,0,0,6000
853039,0,49.390029027,13649.390029,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,3600,49.390029027,0,0,3649.390029
853071,0,178.67717466,23878.677175,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,12000,0,12000,178.67717466,0,0,12178.677175
853073,0,126.64110007,23026.6411,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,6000,0,6000,126.64110007,0,0,6126.6411001
853091,0,474.09818543,51874.098185,12000,12000,0,0,0,0,0,0,0,0,0,0,0,25000,25000,0,14400,0,14400,8.933705357,293.76926577,171.3952143,14874.098185
853113,0,167.06060805,36527.060608,16100,16100,0,10660,10660,10660,0,0,0,0,0,0,0,0,0,0,9600,0,9600,3.7126608062,0,163.34794724,9767.060608
853114,0,0,13000,0,0,0,13000,0,0,0,13000,0,3000,10000,10000,0,0,0,0,0,0,0,0,0,0,0
853121,0,6.3320550034,23006.332055,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,4800,0,4800,6.3320550034,0,0,4806.332055
853126,0,9.1373596049,13209.13736,0,0,0,7200,7200,7200,0,0,0,0,0,0,0,0,0,0,6000,0,6000,9.1373596049,0,0,6009.1373596
853130,0,94.980825051,25959.980825,22265,22100,165,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,3600,94.980825051,0,0,3694.9808251
853137,0,59.934790841,16559.934791,16500,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0446926499,0,50.890098192,59.934790841
853148,0,1407.9316832,31117.931683,0,0,0,29710,34710,34710,0,-5000,0,0,-5000,0,5000,0,0,0,0,0,0,962.06920547,249.0327541,196.82972362,1407.9316832
853175,0,151.16374148,23451.163741,14900,14500,400,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,0,8400,31.801473426,0,119.36226805,8551.1637415
853181,0,0,22600,0,0,0,13000,0,0,0,13000,0,0,13000,13000,0,0,0,0,9600,0,9600,0,0,0,9600
853188,0,9.3504553906,31209.350455,15000,15000,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,8400,0,8400,9.3504553906,0,0,8409.3504554
853196,0,109.36820099,78109.368201,78000,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.36820099,0,0,109.36820099
853207,0,9.9318935218,27609.931894,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,12000,0,12000,9.9318935218,0,0,12009.931894
853210,0,0,10000,7000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,3000,0,0,0,3000
853214,0,18.20395035,18018.20395,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,0,0,0,0,18.20395035,0,0,18.20395035
853221,0,778.95618189,98728.956182,80350,80000,350,0,0,0,0,0,0,0,0,0,0,3200,3200,0,14400,0,14400,79.345577097,0,699.61060479,15178.956182
853222,0,6.4887412233,24706.488741,15100,14800,300,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,9600,6.4887412233,0,0,9606.4887412
853226,0,18.085007604,12018.085008,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.085007604,0,0,18.085007604
853232,0,44.324385024,26544.324385,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,9600,0,9600,44.324385024,0,0,9644.324385
853235,0,18.99616501,43468.996165,15250,14500,750,14950,14950,14950,0,0,0,0,0,0,0,0,0,0,13250,0,13250,18.99616501,0,0,13268.996165
853238,0,2634.2441176,39610.244118,0,0,0,27976,27976,27976,0,0,0,0,0,0,0,0,0,0,9000,0,9000,170.96548509,615.81965812,1847.4589744,11634.244118
853239,0,44.324385024,39188.324385,0,0,0,27144,27144,27144,0,0,0,0,0,0,0,0,0,0,12000,0,12000,44.324385024,0,0,12044.324385
853243,0,798.77472004,67198.77472,0,0,0,51350,51350,51350,0,0,0,0,0,0,0,0,0,0,15050,0,15050,94.980825051,0,703.79389499,15848.77472
853248,0,3406.3415512,28397.341551,0,0,0,19591,19591,19591,0,0,0,0,0,0,0,0,0,0,5400,0,5400,63.320550034,0,3343.0210012,8806.3415512
853249,0,1291.325944,61191.325944,17000,17000,0,35100,35100,35100,0,0,0,0,0,0,0,0,0,0,7800,0,7800,411.58357522,0,879.74236874,9091.325944
