NQUEST,TIPOIMM,QUOPRO,PRO1,PRO2,PRO3,PRO4,PRO5,PRO6,ANPOSS,SUPAB,ANCOSTR,SUPTE,SUPTM,USOIMM,VALABIT,AFFITTO,AFFEFF,AFFIMP,POSS,IMMDOVE,IMMREG,IMMEST,PRO7,PRO8,PRO9,quo
862506,1,100,1,1,0,0,0,0,1980,70,1979,,,1,250000,2,,6000,2,1,,,0,0,0,1
862506,2,100,0,1,0,0,0,0,2000,100,1910,,,8,150000,2,,11000,3,1,,,0,0,0,1
862506,4,100,0,1,0,0,0,0,2000,90,1955,,,4,120000,1,8500,0,3,1,,,0,0,0,1
862506,4,100,0,1,0,0,0,0,2000,115,1910,,,4,150000,1,8000,0,3,1,,,0,0,0,1
862506,4,100,0,1,0,0,0,0,2000,42,1965,,,4,40000,1,3600,0,3,1,,,0,0,0,1
862506,4,100,0,1,0,0,0,0,1955,35,1955,,,4,40000,1,6600,0,3,1,,,0,0,0,1
862507,1,100,1,0,0,0,0,0,2008,48,1980,,,4,80000,1,2400,0,3,1,,,0,0,0,1
862507,4,100,1,0,0,0,0,0,1980,48,1980,,,4,80000,1,3960,0,3,1,,,0,0,0,1
862582,7,33,1,0,0,0,0,0,,,,5,,2,300000,2,,18000,1,1,,,0,0,0,0.33
862605,1,100,1,1,0,0,0,0,2002,90,2001,,,1,200000,2,,7200,1,1,,,0,0,0,1
862616,1,100,1,1,0,0,0,0,1975,90,1967,,,1,80000,2,,4800,2,1,,,0,0,0,1
862745,1,100,1,1,0,0,0,0,1964,25,1964,,,3,10000,2,,1000,1,1,,,0,0,0,1
862753,6,100,1,1,0,0,0,0,1989,20,1989,,,3,20000,2,,1500,6,1,,,0,0,0,1
862757,4,100,1,0,0,0,0,0,1987,200,1930,,,3,700000,2,,24000,5,1,,,0,0,0,1
862759,1,33,1,0,0,0,0,0,2000,100,1950,,,14,100000,2,,7000,3,1,,,0,0,0,0.33
862759,6,100,1,0,0,0,0,0,2000,25,1950,,,3,30000,2,,1500,1,1,,,0,0,0,1
862767,6,100,1,1,0,0,0,0,2008,40,2008,,,3,30000,2,,2000,2,1,,,0,0,0,1
862787,1,50,1,0,0,0,0,0,1962,120,1962,,,14,150000,2,,4000,6,1,,,0,0,0,0.5
862787,7,50,1,0,0,0,0,0,,,,1,,9,10000,2,,500,1,1,,,0,0,0,0.5
862794,1,100,0,1,0,0,0,0,2000,60,2000,,,1,160000,2,,6000,1,1,,,0,0,0,1
862821,1,50,1,0,0,0,0,0,1990,100,1990,,,14,50000,2,,1200,6,2,,243,0,0,0,0.5
862826,1,100,1,0,0,0,0,0,1993,100,1993,,,1,40000,2,,800,6,2,,254,0,0,0,1
862851,1,100,1,0,0,0,0,0,2002,110,1900,,,5,450000,1,11000,0,1,1,,,0,0,0,1
862926,7,100,1,0,0,0,0,0,,,,3,,11,5000,2,,500,2,2,16,,0,0,0,1
862939,1,100,1,0,0,0,0,0,2001,150,1931,,,1,150000,2,,10000,1,2,7,,0,0,0,1
862968,5,100,0,1,0,0,0,0,1990,350,1990,,,2,300000,2,,12000,6,1,,,0,0,0,1
862968,7,100,0,1,0,0,0,0,,,,5,,10,50000,2,,5000,1,1,,,0,0,0,1
862975,7,33,1,0,0,0,0,0,,,,,6000,11,6000,2,,500,3,1,,,0,0,0,0.33
862975,8,33,1,0,0,0,0,0,,,,,3000,11,1000,2,,100,3,1,,,0,0,0,0.33
862976,1,100,1,0,0,0,0,0,1987,180,1815,,,8,40000,2,,2400,3,1,,,0,0,0,1
862976,7,100,1,0,0,0,0,0,,,,,2200,11,1200,2,,100,3,1,,,0,0,0,1
862976,7,100,1,0,0,0,0,0,,,,,4000,11,2000,2,,100,1,1,,,0,0,0,1
862976,7,100,1,1,0,0,0,0,,,,,2000,11,1000,2,,100,1,1,,,0,0,0,1
862976,7,100,1,1,0,0,0,0,,,,,1600,11,1500,2,,200,1,1,,,0,0,0,1
862976,7,100,0,1,0,0,0,0,,,,,3800,9,2000,2,,200,1,1,,,0,0,0,1
862995,7,50,1,0,0,0,0,0,,,,,700,9,3000,2,,200,3,1,,,0,0,0,0.5
862999,7,100,1,1,0,0,0,0,,,,,2000,9,1000,2,,100,3,1,,,0,0,0,1
863000,7,100,0,1,0,0,0,0,,,,,4000,9,1000,2,,100,3,1,,,0,0,0,1
863020,4,100,1,0,0,0,0,0,1998,60,1950,,,2,50000,2,,5000,1,1,,,0,0,0,1
863021,1,50,1,0,0,0,0,0,1982,150,1953,,,13,200000,2,,10000,3,1,,,0,0,0,0.5
863062,7,100,1,0,0,0,0,0,,,,,200,3,3000,2,,50,5,1,,,0,0,0,1
863064,1,100,0,1,0,0,0,0,1995,60,1800,,,14,180000,2,,8400,3,1,,,0,0,0,1
863071,1,100,1,0,0,0,0,0,2004,120,1986,,,,140000,2,,3600,1,2,16,,0,0,0,1
863078,8,100,1,0,0,0,0,0,,,,1,,,300,2,,50,3,1,,,0,0,0,1
863078,8,100,1,0,0,0,0,0,,,,1,,,300,2,,50,3,1,,,0,0,0,1
863101,1,100,1,0,0,0,0,0,1985,150,1980,,,14,160000,2,,5400,2,1,,,0,0,0,1
863101,1,100,1,0,0,0,0,0,1995,90,1985,,,4,130000,1,4200,0,1,1,,,0,0,0,1
863101,1,100,1,0,0,0,0,0,1995,150,1980,,,14,150000,2,,5400,2,1,,,0,0,0,1
863101,6,100,1,0,0,0,0,0,1995,70,1980,,,3,40000,2,,2400,2,1,,,0,0,0,1
863120,7,100,1,0,0,0,0,0,,,,,3000,9,40000,2,,2400,3,1,,,0,0,0,1
863128,4,100,1,0,0,0,0,0,1980,80,1979,,,4,60000,1,2000,0,6,1,,,0,0,0,1
863128,7,100,1,1,0,0,0,0,,,,50,,9,80000,2,,1000,3,1,,,0,0,0,1
863133,1,100,0,1,0,0,0,0,1998,80,1995,,,8,100000,2,,3600,6,1,,,0,0,0,1
863133,3,100,1,0,0,0,0,0,2000,200,1975,,,8,60000,2,,6000,3,1,,,0,0,0,1
863147,1,100,0,1,0,0,0,0,1980,55,1930,,,4,100000,1,4800,0,3,1,,,0,0,0,1
863157,1,100,1,1,0,0,0,0,1987,28,1987,,,1,150000,2,,2000,2,1,,,0,0,0,1
863182,2,50,1,0,0,0,0,0,2009,200,1962,,,2,300000,2,,30000,1,1,,,0,0,0,0.5
863188,7,100,1,0,0,0,0,0,,,,10,,9,75000,2,,7200,3,1,,,0,0,0,1
863189,7,100,1,0,0,0,0,0,,,,4,,9,20000,2,,2400,3,1,,,0,0,0,1
863191,7,100,1,0,0,0,0,0,,,,3,,8,27000,2,,4000,5,1,,,0,0,0,1
863191,8,100,1,0,0,0,0,0,,,,2,,11,15000,2,,2000,3,1,,,0,0,0,1
863195,7,100,1,0,0,0,0,0,,,,4,,3,45000,2,,3000,3,1,,,0,0,0,1
863201,7,100,1,0,0,0,0,0,,,,6,,9,5000,1,,0,3,1,,,0,0,0,1
863223,7,100,1,0,0,0,0,0,,,,5,,9,20000,2,,2040,3,1,,,0,0,0,1
863291,1,12,1,0,0,0,0,0,2010,90,1935,,,13,200000,2,,8000,3,1,,,0,0,0,0.12
863291,1,25,1,0,0,0,0,0,2003,70,1950,,,1,150000,2,,7000,3,1,,,0,0,0,0.25
863291,1,100,1,0,0,0,0,0,1995,30,1970,,,1,70000,2,,5000,3,1,,,0,0,0,1
863308,1,100,1,0,0,0,0,0,1990,70,1950,,,1,150000,2,,6000,3,1,,,0,0,0,1
863308,6,100,1,0,0,0,0,0,1990,30,1945,,,5,30000,1,500,0,3,1,,,0,0,0,1
863308,6,100,1,0,0,0,0,0,1990,25,1953,,,5,20000,1,,0,3,1,,,0,0,0,1
863308,3,100,1,0,0,0,0,0,1990,30,1954,,,5,20000,1,,0,3,1,,,0,0,0,1
863308,3,100,1,0,0,0,0,0,1990,30,1950,,,5,30000,1,500,0,3,1,,,0,0,0,1
863308,6,100,1,0,0,0,0,0,1990,15,1970,,,5,20000,1,300,0,3,1,,,0,0,0,1
863308,6,100,1,0,0,0,0,0,1990,30,1952,,,5,20000,1,500,0,3,1,,,0,0,0,1
863308,6,100,1,0,0,0,0,0,1990,20,1950,,,5,15000,1,500,0,3,1,,,0,0,0,1
863308,6,100,1,0,0,0,0,0,1990,30,1959,,,5,20000,1,300,0,3,1,,,0,0,0,1
863320,1,50,0,1,0,0,0,0,2001,35,1952,,,4,70000,1,1320,0,3,1,,,0,0,0,0.5
863320,1,100,1,1,0,0,0,0,2003,70,1950,,,4,150000,1,5400,0,3,1,,,0,0,0,1
863323,1,100,1,1,0,0,0,0,2005,150,1900,,,8,200000,2,,3600,1,1,,,0,0,0,1
863323,1,100,1,1,0,0,0,0,2008,55,2008,,,14,80000,2,,6000,1,1,,,0,0,0,1
863323,1,100,1,1,0,0,0,0,2010,65,1984,,,1,280000,2,,8400,1,1,,,0,0,0,1
863323,7,100,1,1,0,0,0,0,,,,,8000,11,50000,2,,3000,1,1,,,0,0,0,1
863331,1,100,1,1,0,0,0,0,1970,80,1920,,,1,50000,2,,3000,3,2,16,,0,0,0,1
863359,7,100,1,0,0,0,0,0,,,,2,,11,10000,2,,150,3,1,,,0,0,0,1
863384,8,100,1,0,0,0,0,0,,,,,1000,,10000,2,,1200,1,1,,,0,0,0,1
863387,1,66,1,0,0,0,0,0,2009,100,1950,,,14,100000,2,,3600,3,2,19,,0,0,0,0.66
863387,1,66,1,0,0,0,0,0,2009,150,1976,,,8,150000,2,,2400,3,2,19,,0,0,0,0.66
863387,7,100,1,0,0,0,0,0,,,,10,,,130000,2,,5000,3,2,19,,0,0,0,1
863388,3,50,1,0,0,0,0,0,1971,110,1971,,,3,20000,1,3000,0,3,1,,,0,0,0,0.5
863388,7,100,1,0,0,0,0,0,,,,,5000,11,25000,2,,1200,3,1,,,0,0,0,1
863397,1,25,1,0,0,0,0,0,1997,150,1974,,,14,250000,2,,10000,3,1,,,0,0,0,0.25
863402,1,100,1,0,0,0,0,0,2009,210,1961,,,14,200000,2,,12000,3,1,,,0,0,0,1
863402,3,50,1,0,0,0,0,0,2009,200,1961,,,8,150000,2,,7000,3,1,,,0,0,0,0.5
863402,3,50,1,0,0,0,0,0,2009,400,1961,,,5,300000,1,20000,0,3,1,,,0,0,0,0.5
863470,1,100,0,1,0,0,0,0,1980,80,1980,,,1,200000,2,,6000,1,1,,,0,0,0,1
863470,1,100,1,0,0,0,0,0,1985,70,1980,,,1,180000,2,,8000,1,1,,,0,0,0,1
863474,1,100,0,0,1,0,0,0,2008,80,2005,,,8,150000,2,,6000,2,1,,,0,0,0,1
863474,1,100,1,0,0,0,0,0,1985,110,1983,,,1,280000,2,,12000,6,1,,,0,0,0,1
863474,7,100,1,0,0,0,0,0,,,,30,,12,300000,2,,10000,1,1,,,0,0,0,1
863474,6,100,0,1,0,0,0,0,1978,70,1975,,,3,50000,2,,5000,6,1,,,0,0,0,1
863525,1,100,1,0,0,0,0,0,1980,80,1980,,,,10000,2,,600,6,2,,243,0,0,0,1
863526,1,100,0,1,0,0,0,0,2008,55,1950,,,14,100000,2,,4800,3,1,,,0,0,0,1
863654,8,100,1,1,0,0,0,0,,,,,300,11,100000,2,,12000,3,1,,,0,0,0,1
863661,2,50,1,0,0,0,0,0,1989,130,1985,,,2,250000,2,,12000,2,1,,,0,0,0,0.5
863673,1,100,0,1,0,0,0,0,1974,80,1957,,,3,250000,2,,7200,3,2,7,,0,0,0,1
863673,1,100,1,0,0,0,0,0,1980,180,1980,,,3,400000,2,,7200,6,1,,,0,0,0,1
863677,1,11,0,1,0,0,0,0,2001,100,1983,,,14,100000,2,,1800,3,2,18,,0,0,0,0.11
863684,1,15,1,0,0,0,0,0,1995,100,1920,,,3,300000,2,,7000,3,2,8,,0,0,0,0.15
863684,4,50,0,1,0,0,0,0,1995,36,1960,,,2,180000,2,,7200,1,1,,,0,0,0,0.5
863691,3,50,1,1,0,0,0,0,1985,200,1985,,,5,500000,1,18000,0,2,1,,,0,0,0,0.5
863695,1,100,1,1,0,0,0,0,2009,100,2009,,,3,150000,2,,4800,6,1,,,0,0,0,1
863696,1,100,1,0,0,0,0,0,2000,80,1970,,,4,10000,1,4800,0,1,1,,,0,0,0,1
863719,1,100,1,0,0,0,0,0,1990,90,1989,,,4,150000,1,4800,0,1,1,,,0,0,0,1
863817,1,100,1,1,0,0,0,0,1989,100,1970,,,8,60000,2,,2500,1,1,,,0,0,0,1
863957,7,100,1,0,0,0,0,0,,,,,300,9,30000,2,,6000,3,1,,,0,0,0,1
863979,1,100,1,0,0,0,0,0,2000,170,1960,,,8,50000,2,,1200,1,2,,235,0,0,0,1
863982,4,100,1,1,0,0,0,0,1950,150,1950,,,2,150000,2,,8400,3,1,,,0,0,0,1
864055,7,100,1,1,0,0,0,0,,,,2,,9,12000,2,,200,1,1,,,0,0,0,1
864079,4,100,1,0,0,0,0,0,1986,40,1970,,,2,30000,2,,2400,3,1,,,0,0,0,1
864094,1,100,1,0,0,0,0,0,1984,100,1936,,,14,200000,2,,4200,3,1,,,0,0,0,1
864094,7,100,1,0,0,0,0,0,,,,,8000,11,50000,2,,1200,3,1,,,0,0,0,1
864107,1,50,1,0,0,0,0,0,1983,100,1952,,,8,220000,2,,6000,3,1,,,0,0,0,0.5
864120,1,33,1,0,0,0,0,0,2009,80,1900,,,4,150000,1,1600,0,5,1,,,0,0,0,0.33
864125,1,100,0,1,0,0,0,0,2002,65,1850,,,8,40000,2,,1200,1,1,,,0,0,0,1
864125,6,100,1,0,0,0,0,0,2010,60,1980,,,3,50000,2,,2400,1,1,,,0,0,0,1
864125,7,100,0,1,0,0,0,0,,,,,7500,11,5000,2,,100,1,1,,,0,0,0,1
864178,3,100,1,0,0,0,0,0,1972,200,1970,,,4,70000,1,6000,0,2,1,,,0,0,0,1
864200,1,100,0,0,1,1,0,0,2009,260,2009,,,3,200000,2,,3600,6,1,,,0,0,0,1
864228,1,33,0,1,0,0,0,0,1979,150,1800,,,13,100000,2,,700,3,1,,,0,0,0,0.33
864228,5,100,1,0,0,0,0,0,1993,20,1800,,,2,50000,2,,1200,1,1,,,0,0,0,1
864228,7,100,1,1,0,0,0,0,,,,,200,9,40000,2,,1200,1,1,,,0,0,0,1
864243,7,100,1,0,0,0,0,0,,,,,350,9,17000,2,,300,1,1,,,0,0,0,1
864374,1,100,1,0,0,0,0,0,1980,100,1930,,,1,50000,2,,3600,3,1,,,0,0,0,1
864453,1,100,1,0,0,0,0,0,1981,85,1937,,,1,500000,2,,8400,1,2,7,,0,0,0,1
864456,2,100,1,0,0,0,0,0,2000,150,1968,,,2,700000,2,,50000,3,1,,,0,0,0,1
864469,1,33,1,0,0,0,0,0,1995,50,1900,,,8,10000,2,,100,3,2,20,,0,0,0,0.33
864473,1,100,1,1,0,0,0,0,1990,90,1990,,,4,100000,1,1200,0,6,2,,323,0,0,0,1
864474,1,100,1,1,0,0,0,0,2000,70,1930,,,1,100000,2,,2000,1,2,11,,0,0,0,1
864479,1,100,0,1,0,0,0,0,2001,60,1957,,,4,200000,1,9000,0,1,1,,,0,0,0,1
864479,7,50,0,1,0,0,0,0,,,,,620,11,190000,2,,3000,3,1,,,0,0,0,0.5
864491,1,20,1,0,0,0,0,0,2001,500,1954,,,8,100000,2,,1200,3,2,18,,0,0,0,0.2
864491,1,100,0,1,0,0,0,0,1990,80,1990,,,14,250000,2,,8400,3,2,15,,0,0,0,1
864525,1,100,1,1,0,0,0,0,1992,70,1950,,,1,10000,2,,300,1,2,,235,0,0,0,1
864525,7,100,1,1,0,0,0,0,,,,1,,9,3000,2,,300,3,2,,235,0,0,0,1
864532,1,50,1,0,0,0,0,0,1980,160,1960,,,1,300000,2,,8400,1,2,19,,0,0,0,0.5
864539,1,100,0,1,0,0,0,0,1990,300,1800,,,1,200000,2,,14400,1,2,14,,0,0,0,1
864555,1,100,1,0,0,0,0,0,2008,80,1990,,,1,40000,2,,2400,1,2,,235,0,0,0,1
864561,3,100,1,0,0,0,0,0,2005,197,1983,,,2,130000,2,,30000,1,1,,,0,0,0,1
864592,1,100,1,0,0,0,0,0,2005,100,1910,,,1,120000,2,,2500,3,1,,,0,0,0,1
864592,7,100,1,0,0,0,0,0,,,,,1000,9,20000,2,,600,3,1,,,0,0,0,1
864621,7,100,1,0,0,0,0,0,,,,,5000,9,40000,2,,1200,3,1,,,0,0,0,1
864714,1,100,1,1,0,0,0,0,1990,56,1988,,,1,100000,2,,3600,2,1,,,0,0,0,1
864714,6,100,1,1,0,0,0,0,1978,30,1977,,,3,20000,2,,1200,2,1,,,0,0,0,1
864714,7,100,1,0,0,0,0,0,,,,,6000,9,8000,2,,100,3,1,,,0,0,0,1
864714,7,100,1,0,0,0,0,0,,,,,6000,9,20000,2,,2000,3,1,,,0,0,0,1
864715,6,100,1,1,0,0,0,0,1983,40,1980,,,3,30000,2,,2400,5,1,,,0,0,0,1
864715,4,100,0,1,0,0,0,0,1982,40,1960,,,5,50000,1,2500,0,5,1,,,0,0,0,1
864715,7,100,0,1,0,0,0,0,,,,,1000,9,5000,2,,500,5,1,,,0,0,0,1
864716,4,100,1,0,0,0,0,0,1998,49,1979,,,2,100000,2,,4000,1,1,,,0,0,0,1
864722,6,100,1,1,0,0,0,0,1990,15,1990,,,3,20000,2,,1200,1,1,,,0,0,0,1
864722,7,100,1,0,0,0,0,0,,,,,3200,9,3000,2,,200,3,1,,,0,0,0,1
864726,7,100,1,0,0,0,0,0,,,,,2500,9,10000,2,,200,1,1,,,0,0,0,1
864832,1,33,0,1,0,0,0,0,1995,200,1930,,,8,250000,2,,4800,3,1,,,0,0,0,0.33
864832,1,33,1,0,0,0,0,0,2002,300,1953,,,14,600000,2,,12000,3,1,,,0,0,0,0.33
864940,1,100,0,1,0,0,0,0,1976,80,1976,,,2,120000,2,,6000,3,1,,,0,0,0,1
864946,1,100,0,1,0,0,0,0,1975,100,1974,,,8,200000,2,,8400,6,1,,,0,0,0,1
864950,1,100,1,0,0,0,0,0,2008,80,1970,,,4,150000,1,7000,0,5,1,,,0,0,0,1
864950,3,25,1,0,0,0,0,0,2008,200,2000,,,2,80000,2,,4000,3,1,,,0,0,0,0.25
864950,7,30,1,0,0,0,0,0,,,,30,,2,100000,2,,10000,3,1,,,0,0,0,0.3
865168,1,100,1,0,0,0,0,0,1999,66,1999,,,4,90000,1,6000,0,2,1,,,0,0,0,1
865170,7,100,1,1,0,0,0,0,,,,2,,11,25000,2,,500,3,1,,,0,0,0,1
865170,7,100,1,1,0,0,0,0,,,,2,,11,25000,2,,500,1,1,,,0,0,0,1
865173,1,100,0,1,0,0,0,0,1968,68,1968,,,14,180000,2,,4500,2,1,,,0,0,0,1
865208,1,100,1,1,0,0,0,0,1992,60,1970,,,8,100000,2,,6000,1,1,,,0,0,0,1
865289,7,100,1,1,0,0,0,0,,,,,2500,9,100000,2,,5000,1,1,,,0,0,0,1
865346,1,100,0,1,0,0,0,0,1980,70,1950,,,3,150000,2,,6000,1,1,,,0,0,0,1
865346,7,100,1,0,0,0,0,0,,,,,2000,12,15000,2,,360,3,1,,,0,0,0,1
865385,1,100,1,0,0,0,0,0,1997,140,1963,,,14,180000,2,,7200,3,1,,,0,0,0,1
865385,7,100,1,1,0,0,0,0,,,,3,,9,80000,2,,1000,1,1,,,0,0,0,1
865387,1,100,0,1,0,0,0,0,2008,70,2008,,,4,200000,1,6000,0,2,1,,,0,0,0,1
865390,1,100,0,0,1,0,0,0,2005,110,1967,,,4,220000,1,6000,0,5,1,,,0,0,0,1
865393,7,100,1,1,0,0,0,0,,,,,633,11,2500,2,,300,2,1,,,0,0,0,1
865402,1,100,1,1,0,0,0,0,1992,60,1983,,,1,10000,2,,200,98,2,,235,0,0,0,1
865487,7,50,1,0,0,0,0,0,,,,1,,9,60,2,,10,3,1,,,0,0,0,0.5
865498,7,100,0,1,0,0,0,0,,,,1,,9,5000,2,,100,3,1,,,0,0,0,1
865501,1,100,0,0,0,1,0,0,1999,110,1970,,,8,350000,2,,5400,3,1,,,0,0,0,1
865501,1,100,1,0,0,0,0,0,1999,100,1900,,,8,300000,2,,4800,3,1,,,0,0,0,1
865501,1,100,0,0,0,1,0,0,1998,80,1900,,,8,28000,2,,3000,3,1,,,0,0,0,1
865535,8,100,1,0,0,0,0,0,,,,,120,,35000,2,,3600,5,1,,,0,0,0,1
865541,4,100,0,1,0,0,0,0,1989,80,1974,,,2,20000,2,,11000,3,1,,,0,0,0,1
865571,3,100,1,0,0,0,0,0,2000,120,1965,,,3,120000,2,,12000,1,1,,,0,0,0,1
865575,1,100,0,1,0,0,0,0,1986,100,1980,,,4,140000,1,4800,0,1,1,,,0,0,0,1
865581,1,25,1,0,0,0,0,0,1975,80,1962,,,14,130000,2,,500,3,1,,,0,0,0,0.25
865581,1,33,0,1,0,0,0,0,2010,160,1920,,,14,270000,2,,8400,3,1,,,0,0,0,0.33
865581,8,25,1,0,0,0,0,0,,,,,800,8,60000,2,,1200,3,1,,,0,0,0,0.25
865600,1,33,1,0,0,0,0,0,2009,50,1940,,,8,500000,2,,2400,3,1,,,0,0,0,0.33
865600,7,50,1,0,0,0,0,0,,,,,500,11,10000,2,,300,3,1,,,0,0,0,0.5
865608,1,100,0,1,0,0,0,0,2007,45,1972,,,1,80000,2,,4000,3,1,,,0,0,0,1
865623,1,100,1,1,0,0,0,0,2005,50,2005,,,1,50000,2,,1200,1,1,,,0,0,0,1
865651,1,100,1,0,0,0,0,0,2005,100,1900,,,8,70000,2,,2400,3,1,,,0,0,0,1
865709,1,100,0,1,0,0,0,0,1972,70,1930,,,3,200000,2,,8400,3,1,,,0,0,0,1
865709,1,100,0,1,0,0,0,0,1972,72,1930,,,3,200000,2,,7200,3,1,,,0,0,0,1
865769,1,100,1,0,0,0,0,0,1996,80,1940,,,,100000,2,,2400,1,1,,,0,0,0,1
865769,3,50,1,0,0,0,0,0,1997,50,1940,,,2,50000,2,,1200,1,1,,,0,0,0,0.5
865827,1,100,1,1,0,0,0,0,2003,44,2003,,,1,330000,2,,5000,1,1,,,0,0,0,1
865827,4,50,0,1,0,0,0,0,2008,300,1950,,,5,1200000,1,10800,0,3,1,,,0,0,0,0.5
865827,4,50,1,1,0,0,0,0,1984,65,1905,,,5,290000,1,9600,0,1,1,,,0,0,0,0.5
865827,4,50,1,1,0,0,0,0,1992,80,1991,,,5,300000,1,12000,0,2,1,,,0,0,0,0.5
865836,6,100,1,1,0,0,0,0,1985,20,1985,,,3,30000,2,,1200,6,1,,,0,0,0,1
865882,1,100,1,0,0,0,0,0,1981,45,1981,,,1,120000,2,,4800,2,2,2,,0,0,0,1
865952,1,100,1,0,0,0,0,0,1990,100,1940,,,1,200000,2,,7200,3,1,,,0,0,0,1
865964,1,100,0,0,1,0,0,0,2002,80,1990,,,1,250000,2,,14400,1,1,,,0,0,0,1
865964,1,100,1,1,1,0,0,0,1985,250,1930,,,2,1000000,2,,40000,4,1,,,0,0,0,1
865969,1,100,0,1,0,0,0,0,1992,100,1600,,,1,300000,2,,6000,3,1,,,0,0,0,1
865983,7,100,1,0,0,0,0,0,,,,,1800,11,20000,2,,3000,5,1,,,0,0,0,1
866009,7,100,1,0,0,0,0,0,,,,10,,11,70000,2,,1500,3,1,,,0,0,0,1
866025,1,100,1,1,0,0,0,0,2000,70,1965,,,4,100000,1,6000,0,1,1,,,0,0,0,1
866025,1,100,1,1,0,0,0,0,2002,60,1970,,,4,100000,1,6000,0,1,1,,,0,0,0,1
866025,1,100,1,1,0,0,0,0,2004,60,1980,,,8,80000,2,,3600,1,1,,,0,0,0,1
866025,7,100,1,0,0,0,0,0,,,,,3500,11,7000,2,,600,1,1,,,0,0,0,1
866055,1,100,1,0,0,0,0,0,2009,125,2008,,,14,200000,2,,7200,2,1,,,0,0,0,1
866057,1,100,1,1,0,0,0,0,1980,85,1960,,,8,80000,2,,3600,1,1,,,0,0,0,1
866057,7,100,1,1,0,0,0,0,,,,,1000,11,10000,2,,1200,3,1,,,0,0,0,1
866060,1,100,1,0,0,0,0,0,2006,100,1986,,,4,200000,1,5000,0,1,1,,,0,0,0,1
866064,1,100,1,0,0,0,0,0,2009,60,1923,,,8,120000,2,,4800,1,1,,,0,0,0,1
866064,3,10,1,0,0,0,0,0,1988,1000,1928,,,2,480000,1,1500,0,3,1,,,0,0,0,0.1
866064,4,10,1,0,0,0,0,0,1988,1000,1955,,,5,5000000,1,60000,0,3,1,,,0,0,0,0.1
866071,5,50,1,0,0,0,0,0,2010,96,1966,,,8,60000,2,,4000,3,1,,,0,0,0,0.5
866071,7,100,1,0,0,0,0,0,,,,1,,11,500,2,,500,3,1,,,0,0,0,1
866075,1,15,1,0,0,0,0,0,2010,30,1677,,,1,70000,2,,4000,3,1,,,0,0,0,0.15
866075,1,100,0,1,0,0,0,0,2003,110,1955,,,13,180000,2,,12000,3,1,,,0,0,0,1
866075,1,15,1,0,0,0,0,0,2010,10,1677,,,1,15000,2,,1500,3,1,,,0,0,0,0.15
866075,1,15,1,0,0,0,0,0,2010,15,1890,,,14,25000,2,,2000,3,1,,,0,0,0,0.15
866075,1,15,1,0,0,0,0,0,2010,8,1890,,,14,2000,2,,50,3,1,,,0,0,0,0.15
866075,1,25,0,1,0,0,0,0,1999,100,1800,,,8,100000,2,,1000,3,1,,,0,0,0,0.25
866075,1,25,0,1,0,0,0,0,1999,23,1850,,,8,100000,2,,1000,3,1,,,0,0,0,0.25
866075,1,25,0,1,0,0,0,0,1999,20,1899,,,8,100000,2,,1000,3,1,,,0,0,0,0.25
866075,6,33,1,0,0,0,0,0,1990,20,1900,,,3,100000,2,,2400,3,1,,,0,0,0,0.33
866104,1,10,1,0,0,0,0,0,1970,130,1970,,,8,100000,2,,1800,3,2,16,,0,0,0,0.1
866104,1,100,1,1,0,0,0,0,1974,150,1900,,,1,400000,2,,21600,1,1,,,0,0,0,1
866104,7,100,1,0,0,0,0,0,,,,3,,11,40000,2,,1000,3,2,16,,0,0,0,1
866107,1,33,1,0,0,0,0,0,2003,300,1965,,,14,400000,2,,9600,3,1,,,0,0,0,0.33
866107,1,50,1,0,0,0,0,0,2004,25,1900,,,1,40000,2,,1000,98,1,,,0,0,0,0.5
866109,1,100,1,1,0,0,0,0,2000,120,1970,,,1,250000,2,,6000,3,1,,,0,0,0,1
866116,1,65,1,0,0,0,0,0,1974,70,1972,,,14,200000,2,,6000,1,1,,,0,0,0,0.65
866116,8,65,1,0,0,0,0,0,,,,,1500,11,100000,2,,1200,1,1,,,0,0,0,0.65
866139,7,100,1,0,0,0,0,0,,,,5,,9,50000,2,,600,3,1,,,0,0,0,1
866140,1,100,1,1,0,0,0,0,2003,65,1900,,,6,100000,1,2500,0,1,1,,,0,0,0,1
866145,1,100,1,1,0,0,0,0,1988,100,1900,,,8,150000,2,,3600,3,1,,,0,0,0,1
866145,7,100,1,1,0,0,0,0,,,,4,,9,100000,2,,300,3,1,,,0,0,0,1
866190,6,100,1,1,1,0,0,0,1999,10,1989,,,13,15000,2,,840,1,1,,,0,0,0,1
866200,1,100,1,0,0,0,0,0,1987,115,1960,,,4,200000,1,4800,0,5,1,,,0,0,0,1
866200,6,100,1,1,0,0,0,0,2004,35,1985,,,3,50000,2,,1200,1,1,,,0,0,0,1
866203,1,100,1,0,0,0,0,0,2006,60,1980,,,1,100000,2,,3000,5,1,,,0,0,0,1
866207,1,100,1,0,0,0,0,0,1987,110,1960,,,4,200000,1,4400,0,1,1,,,0,0,0,1
866207,4,100,0,1,0,0,0,0,1979,35,1950,,,2,200000,2,,6000,1,1,,,0,0,0,1
866212,1,100,1,1,0,0,0,0,1989,90,1989,,,3,150000,2,,3600,1,1,,,0,0,0,1
866212,7,100,1,0,0,0,0,0,,,,,1300,9,5000,2,,1500,3,1,,,0,0,0,1
