nquest,nord,intper,entepen,tipopen,decor,tpens,mesipen,arret,tarret,quotape,npens
57217,1,1,1,2,2001,500,13,2,0,,1
57232,1,1,1,5,2009,485,13,2,0,,1
57374,1,1,2,1,2007,1450,13,2,0,80,1
57547,1,1,1,1,2004,1000,13,2,0,80,1
57609,1,1,2,1,2003,1260,13,2,0,80,1
57609,2,2,1,1,1991,600,13,2,0,65,1
57609,2,2,4,3,1993,270,12,2,0,,2
57615,2,2,1,1,1997,220,13,2,0,30,2
57615,2,2,6,1,1997,1800,12,2,0,80,1
57621,2,1,1,1,2001,1200,13,2,0,90,1
57779,2,1,1,1,2007,800,13,2,0,80,1
58042,1,1,2,1,1990,900,13,2,0,60,1
58053,2,1,1,1,1989,,13,2,0,50,1
58366,1,1,2,1,2006,1792,13,2,0,95,1
60078,1,1,1,3,2011,770,13,2,0,,1
104002,1,1,1,1,2009,1200,13,2,0,80,1
111052,1,1,1,1,2006,1360,13,2,0,70,1
111052,2,2,1,1,1997,1140,13,2,0,70,1
138091,1,1,1,1,2003,300,13,2,0,10,2
138091,1,1,2,1,1984,1000,13,2,0,80,1
138091,2,2,1,3,1991,240,12,2,0,,2
138091,2,2,2,1,1993,1260,13,2,0,80,1
138399,1,1,1,1,2000,1059,13,2,0,100,1
138399,1,1,2,5,2011,1099,13,1,8079,,2
145012,1,1,1,1,1983,1600,12,2,0,60,1
176011,1,1,1,1,2008,1213,13,2,0,80,1
176057,1,1,1,1,2010,945,13,2,0,60,1
176061,1,1,1,1,1989,510,13,2,0,50,1
176061,2,2,1,1,1993,400,13,2,0,50,1
176068,2,1,1,1,2001,1200,13,2,0,70,1
178001,1,1,1,1,2007,1270,13,2,0,80,1
193016,1,1,1,1,1998,600,13,2,0,80,1
215011,1,1,1,1,1997,330,13,2,0,50,1
215011,1,1,6,1,1962,500,12,2,0,60,2
215018,1,1,1,1,1998,460,13,2,0,50,1
215018,2,2,1,1,2000,250,13,2,0,40,1
215018,2,2,1,4,1995,250,12,2,0,,2
224048,1,1,1,7,1999,407,13,2,0,,1
224048,2,1,1,1,1991,512,13,2,0,70,1
224048,2,1,1,3,2011,400,13,2,0,,2
230003,1,1,1,1,1995,1200,13,2,0,20,1
230029,1,1,1,1,1995,1180,13,2,0,80,1
230029,2,2,1,1,2006,483,13,2,0,,1
230030,1,1,1,1,1990,450,13,2,0,70,1
230030,1,1,1,5,1991,500,13,2,0,,2
230037,1,1,2,1,2006,1272,13,2,0,90,1
230037,2,2,2,1,2000,985,13,2,0,90,1
230043,1,1,1,1,1990,930,13,2,0,90,1
230048,1,1,1,1,1990,350,13,2,0,80,1
230048,1,1,1,5,2002,549,13,2,0,,2
237003,1,1,1,1,2010,1750,13,2,0,95,1
237003,2,2,1,1,2002,1800,13,2,0,90,1
238055,1,1,1,1,2002,1160,13,2,0,100,1
238055,2,2,1,1,2006,510,13,2,0,100,1
244013,1,1,1,1,2004,800,13,2,0,90,1
244013,2,1,1,1,2011,870,13,2,0,80,1
250005,2,1,1,1,2009,800,13,2,0,50,1
250010,1,1,1,5,2009,468,13,2,0,,1
250039,1,1,1,5,1984,500,13,2,0,,1
250056,1,1,1,1,2003,660,13,2,0,60,1
279054,1,1,1,1,1997,800,12,2,0,50,1
279054,2,2,1,1,1999,400,12,2,0,80,1
282083,1,1,1,5,2010,400,12,2,0,,1
282089,2,2,1,1,2007,768,13,2,0,50,1
284086,2,1,1,1,2006,1300,13,2,0,70,1
284086,3,1,1,1,1994,800,13,2,0,60,1
294039,1,1,1,1,2006,420,13,2,0,50,1
294039,2,1,1,1,2000,810,13,2,0,60,1
310002,2,2,1,1,2000,920,13,2,0,60,1
310005,1,1,1,1,1998,1320,13,2,0,70,1
310005,1,1,4,3,1977,354,13,2,0,,2
310051,2,2,1,1,1990,1560,13,2,0,70,1
310066,1,1,2,5,1999,670,13,2,0,,1
321009,1,1,1,1,1993,1200,13,2,0,80,1
321009,2,2,1,1,1991,800,13,2,0,50,1
330057,1,1,1,1,1986,600,13,2,0,60,1
332080,1,1,1,1,2003,900,13,2,0,70,1
332080,3,1,1,2,2000,460,13,2,0,,1
332080,3,1,1,3,2007,550,13,2,0,,2
333081,1,1,1,1,1995,3200,13,2,0,60,1
333081,1,1,4,1,2009,150,13,2,0,10,2
350035,1,1,1,1,1983,1300,13,2,0,85,1
355063,1,1,1,5,1994,660,13,2,0,,1
365034,1,1,1,1,2007,1200,13,2,0,75,1
387029,1,1,1,1,1969,2500,13,2,0,80,1
500001,1,1,1,1,1991,1100,13,2,0,75,1
500004,1,1,1,2,2006,167,13,2,0,,1
500004,2,1,1,3,1984,270,13,2,0,,1
500004,3,1,1,3,1984,270,13,2,0,,1
500004,4,1,1,3,1987,270,13,2,0,,1
500090,1,1,1,1,1993,850,13,2,0,90,1
500160,1,1,1,1,1990,1200,13,2,0,80,1
500160,2,1,1,2,2009,330,13,2,0,,1
500176,1,1,1,1,2006,1350,13,2,0,75,1
500180,2,2,1,2,1990,520,13,2,0,,1
500180,2,2,1,5,1993,320,13,2,0,,2
500573,2,1,1,1,2011,1200,13,2,0,80,1
500575,1,1,1,1,2004,900,13,2,0,60,1
500575,2,1,1,1,2003,960,13,2,0,70,1
500576,1,1,1,1,1995,1000,13,2,0,70,1
500586,1,1,2,1,1994,1900,13,2,0,88,1
500586,2,2,1,7,2003,152,13,2,0,,1
500594,1,1,1,1,2006,1100,13,2,0,60,1
500620,1,1,2,1,2001,1150,13,2,0,80,1
500674,1,1,1,1,1999,1200,13,2,0,80,1
500674,2,1,1,1,1991,1600,13,2,0,80,1
500682,2,1,1,1,2008,1200,13,2,0,80,1
500751,2,1,1,1,2011,1030,13,2,0,65,1
501048,1,1,1,1,1984,1100,13,2,0,80,1
501048,2,1,1,1,1984,,13,2,0,100,1
501068,1,1,1,1,2006,1100,13,2,0,90,1
501082,2,2,1,1,2012,1300,7,2,0,80,1
501444,1,1,1,1,2001,1200,13,2,0,98,1
501485,1,1,1,1,2004,1100,13,2,0,50,1
501485,2,1,1,1,2008,700,13,2,0,50,1
501485,3,3,1,4,1992,700,12,2,0,,1
501627,1,1,1,5,2002,600,13,2,0,,1
501694,2,1,1,1,2011,1000,13,2,0,100,1
501816,1,1,1,5,1996,600,14,2,0,,1
501874,1,1,2,1,2008,1500,13,2,0,80,1
501874,2,1,2,1,2008,1500,13,2,0,80,1
502060,1,1,1,5,1990,518,13,2,0,,1
502144,1,1,1,1,1993,480,14,2,0,50,1
502144,2,1,1,1,1993,1280,13,2,0,70,1
502157,1,1,1,1,1977,1400,13,2,0,83,1
502364,1,1,1,1,1993,450,13,2,0,50,1
502364,2,1,6,1,2000,1000,13,2,0,70,1
502366,1,1,1,1,2001,520,13,2,0,50,1
502386,1,1,1,1,1992,600,13,2,0,50,1
502772,1,1,1,1,1996,800,13,2,0,40,1
503308,1,1,2,1,2008,1920,13,2,0,101,1
503431,1,1,1,1,1979,1950,13,2,0,50,1
503431,2,1,1,1,1992,430,13,2,0,20,1
503560,1,1,1,1,2010,1400,13,2,0,80,1
503561,1,1,1,1,2001,2180,13,2,0,60,1
503561,2,2,2,1,1985,680,13,2,0,55,1
503674,2,1,1,1,2006,1800,13,2,0,90,1
503788,1,1,1,1,1999,1050,13,2,0,50,1
503788,2,1,1,1,2004,680,13,2,0,65,1
503804,1,1,1,1,2001,650,13,2,0,75,1
503804,2,1,1,1,1999,1900,13,2,0,80,1
503931,1,1,1,1,2012,2100,9,2,0,85,1
503931,2,2,1,1,2011,1800,13,2,0,75,1
503981,1,1,1,1,1988,450,14,2,0,10,1
503981,2,1,1,1,1983,1200,13,2,0,80,1
503981,2,1,3,3,1968,980,13,2,0,,2
504091,1,1,1,1,1991,777,13,2,0,80,1
504091,2,2,1,1,1998,530,13,2,0,100,1
504125,1,1,1,1,1989,1390,13,2,0,80,1
504125,2,1,1,1,1989,880,13,2,0,70,1
504129,2,2,1,1,2006,900,13,2,0,75,1
504359,2,1,1,1,2008,1200,13,2,0,70,1
504363,1,1,1,1,1998,1100,13,2,0,80,1
504363,2,1,3,6,1987,400,13,2,0,,1
504380,1,1,1,1,1985,920,13,2,0,80,1
504395,1,1,1,5,1993,320,13,2,0,,1
504483,1,1,1,1,1969,1390,13,2,0,100,1
504551,1,1,1,5,2001,500,13,2,0,,2
504551,1,1,1,7,1987,440,13,2,0,,1
504584,1,1,1,5,1998,300,13,2,0,,1
504730,1,1,1,1,1997,830,13,2,0,60,1
504730,2,1,1,1,2007,550,13,2,0,60,1
504792,1,1,1,1,2005,1500,13,2,0,90,1
504792,2,2,1,1,2003,1200,13,2,0,90,1
504872,1,1,1,1,1998,470,13,2,0,50,1
504872,1,1,1,5,2001,200,13,2,0,,2
504885,1,1,1,1,2000,450,13,2,0,70,1
504886,1,1,1,1,2011,1140,13,2,0,90,1
504889,1,1,1,1,2008,2400,13,2,0,70,1
504965,1,1,1,5,1999,800,13,2,0,,1
504988,1,1,2,1,1994,3500,13,2,0,90,1
504988,1,1,3,1,2005,,13,2,0,3,2
505167,1,1,1,1,1991,1020,13,2,0,90,1
505167,2,2,1,1,1984,770,13,2,0,70,1
505228,1,1,1,1,2011,1690,13,2,0,85,1
505228,1,1,1,5,2001,750,13,2,0,,2
505228,3,1,1,5,2001,450,13,2,0,,1
505238,1,1,1,1,1986,850,13,2,0,50,1
505238,2,2,1,2,2010,200,13,2,0,,1
505243,1,1,1,1,2000,2180,13,2,0,80,1
505243,2,1,1,1,2009,382,13,2,0,40,1
505285,2,1,1,1,2003,540,13,2,0,40,1
505322,1,1,1,1,2001,1430,13,2,0,40,1
505322,2,1,1,1,2004,800,13,2,0,80,1
505334,1,1,1,5,1971,500,13,2,0,,1
505407,1,1,1,1,1994,350,13,2,0,50,1
505407,1,1,1,5,1991,540,13,2,0,,2
505421,1,1,1,3,1994,480,13,2,0,,1
505425,1,1,1,5,1995,1300,13,2,0,,2
505425,1,1,2,1,1998,500,13,2,0,70,1
505433,1,1,1,1,1991,2000,13,2,0,85,1
505454,1,1,1,3,1995,670,13,2,0,,1
505469,2,1,1,1,1997,350,13,2,0,20,1
505469,2,1,2,5,2004,900,13,2,0,,2
505469,3,1,1,3,1995,300,13,2,0,,1
505517,1,1,1,1,2008,800,13,2,0,60,1
505517,2,2,2,1,2005,1600,13,2,0,90,1
505523,1,1,1,3,2010,270,13,1,1000,,1
505525,1,1,1,1,1995,1100,13,2,0,50,1
505525,2,2,1,1,2006,800,13,2,0,60,1
505534,1,1,1,1,2008,1550,13,2,0,70,1
505534,2,2,1,4,2011,270,13,2,0,,1
505540,1,1,1,1,1955,500,13,2,0,60,1
505540,1,1,1,5,1981,300,13,2,0,,2
505548,1,1,1,1,1992,400,13,2,0,70,1
505548,1,1,1,5,2004,420,13,2,0,,2
505548,2,2,1,4,1984,270,13,2,0,,1
505576,1,1,1,1,1990,780,13,2,0,70,1
505576,2,1,1,1,2011,480,13,2,0,50,1
505594,1,1,1,1,2007,889,13,1,154,70,1
505606,1,1,1,1,2009,3000,13,2,0,100,1
505606,2,1,1,1,2011,1300,13,2,0,100,1
505672,1,1,1,1,2006,1870,13,2,0,70,1
505672,2,1,1,1,2003,1060,13,2,0,80,1
505681,1,1,1,5,2000,650,13,2,0,,1
505771,1,1,1,1,1991,1950,13,2,0,80,1
505806,1,1,1,1,1983,500,13,2,0,70,1
505806,1,1,1,5,1991,400,13,2,0,,2
505810,1,1,1,1,2010,700,13,2,0,20,1
505820,1,1,1,1,2005,700,13,2,0,70,1
505820,2,1,1,1,2007,850,13,2,0,70,1
505850,1,1,1,1,1984,610,13,2,0,60,1
505850,1,1,1,5,1993,715,13,2,0,,2
505881,1,1,1,1,1999,1150,13,2,0,70,1
505881,2,1,1,1,2003,,13,2,0,20,1
505979,1,1,1,1,1988,1400,13,2,0,90,1
505979,1,1,1,5,2001,500,13,2,0,,2
506007,1,1,1,1,1991,490,13,2,0,30,1
506007,2,2,1,1,1991,490,13,2,0,30,1
506025,1,1,2,1,1996,1390,13,2,0,100,1
506025,2,2,2,1,2006,1400,13,2,0,2,1
506100,1,1,1,1,1993,410,13,2,0,60,1
506100,1,1,1,5,2011,300,13,2,0,,2
506107,2,1,1,4,2006,850,13,2,0,,1
506112,1,1,1,1,1994,970,13,2,0,80,1
506112,2,2,1,1,1991,440,13,2,0,50,1
506126,1,1,2,1,1991,1750,13,2,0,90,1
506152,1,1,1,1,1990,280,13,2,0,30,1
506152,1,1,1,5,1990,320,13,2,0,,2
506153,1,1,2,1,1997,1400,13,2,0,95,1
506153,2,2,1,1,2004,940,13,2,0,100,1
506184,1,1,1,1,2000,1700,13,2,0,90,1
506184,2,1,2,1,2007,1000,13,2,0,85,1
506195,1,1,1,1,1985,530,13,2,0,50,1
506374,1,1,1,5,1968,1000,13,2,0,,1
506385,2,1,1,1,1983,1200,13,2,0,99,1
506389,1,1,1,1,2007,950,13,2,0,90,1
506402,1,1,1,1,1996,830,13,2,0,80,1
506402,1,1,4,3,2007,150,13,2,0,,2
506402,2,2,1,1,2009,480,13,2,0,80,1
506411,1,1,1,1,1994,400,13,2,0,60,1
506411,1,1,1,5,2004,250,13,2,0,,2
506413,1,1,1,3,2007,700,13,2,0,,1
506418,1,1,1,1,1993,483,13,2,0,70,1
506418,2,2,1,1,1993,480,13,2,0,70,1
506446,1,1,2,1,1995,1200,13,2,0,80,1
506446,2,2,2,1,2006,1150,13,2,0,90,1
506520,1,1,1,1,2002,1700,13,2,0,100,1
506520,2,1,1,1,2004,1600,13,2,0,80,1
506565,1,1,1,1,2006,1350,13,2,0,70,1
506565,2,2,2,1,2011,2450,13,2,0,90,1
506591,1,1,1,1,1992,560,13,2,0,80,1
506591,2,1,1,1,2000,1350,13,2,0,80,1
506601,1,1,1,1,1985,500,13,2,0,70,1
506601,1,1,1,5,2008,500,13,2,0,,2
506608,1,1,1,1,1993,745,13,2,0,100,1
506608,1,1,1,5,1975,165,13,2,0,,2
506613,1,1,1,1,1980,500,14,2,0,80,1
506613,2,2,1,2,1988,480,14,2,0,,1
506619,1,1,1,1,1985,1022,13,2,0,75,1
506619,2,1,1,1,1985,520,13,2,0,70,1
506628,6,1,1,1,1986,650,13,2,0,50,1
506680,1,1,1,1,1995,1050,13,2,0,80,1
506680,2,1,1,1,2005,500,13,2,0,60,1
506729,2,1,1,1,1990,950,13,2,0,80,1
506736,1,1,1,1,1996,1396,13,2,0,90,1
506736,2,2,1,1,1999,1770,13,2,0,100,1
506753,1,1,1,5,2011,500,13,2,0,,1
506758,1,1,1,1,1995,1700,13,2,0,100,1
506767,1,1,1,1,1996,1260,13,2,0,100,1
506772,1,1,1,1,1999,3000,13,2,0,80,1
506772,4,1,1,1,1985,750,13,2,0,50,1
506798,1,1,1,1,2000,650,6,2,0,80,1
506799,1,1,1,1,2008,2000,13,2,0,80,1
506799,2,1,1,1,2000,500,13,2,0,40,1
506799,2,1,2,1,1978,1100,13,2,0,80,2
506979,1,1,1,1,2007,500,12,2,0,30,1
506979,2,1,1,1,1988,1200,12,2,0,70,1
506997,4,1,1,5,2008,800,13,2,0,,1
507078,2,2,1,1,1990,1400,13,2,0,70,1
507111,1,1,1,1,1985,540,13,2,0,70,1
507111,1,1,1,5,2003,660,13,2,0,,2
507147,1,1,1,1,2004,1580,13,2,0,80,1
507147,4,1,1,1,1981,700,13,2,0,50,1
507151,1,1,2,1,2001,1850,13,2,0,95,1
507151,2,1,2,1,1994,1200,13,2,0,65,1
507157,1,1,1,5,1992,550,13,2,0,,1
507157,1,1,5,1,1992,103,12,2,0,,2
507168,1,1,1,1,1963,620,13,2,0,70,1
507172,1,1,1,1,1989,370,13,2,0,40,1
507172,1,1,1,5,2012,600,13,2,0,,2
507182,1,1,1,1,2005,1585,13,2,0,90,1
507182,2,2,1,1,2001,110,13,2,0,15,1
507185,1,1,1,5,1986,550,13,2,0,,1
507190,1,1,1,1,2010,1270,13,2,0,80,1
507303,1,1,1,1,1999,912,13,2,0,90,1
507303,2,1,1,1,2004,975,13,2,0,90,1
507316,1,1,1,1,1994,1350,13,2,0,80,1
507316,2,1,1,1,2000,600,13,2,0,60,1
507319,1,1,1,1,1996,863,13,2,0,60,1
507336,1,1,1,1,2003,1100,13,2,0,80,1
507336,2,2,1,1,2012,2200,13,2,0,90,1
507359,1,1,1,1,1997,2512,13,2,0,100,1
507359,2,1,2,1,1994,1230,13,2,0,80,1
507419,1,1,1,1,2004,1490,13,2,0,82,1
507419,2,1,1,4,2012,116,3,2,0,,1
507426,1,1,1,1,1982,900,13,2,0,80,1
507426,2,2,1,1,1987,400,13,2,0,50,1
507444,2,2,1,1,2011,123,13,2,0,,1
507455,1,1,2,1,1992,1100,13,2,0,60,1
507455,2,1,2,1,1994,1400,13,2,0,70,1
507477,2,1,1,1,1995,1200,13,2,0,100,1
507477,2,1,4,3,1985,150,12,2,0,,2
507509,1,1,1,1,1986,707,13,2,0,70,1
507529,1,1,1,3,2011,790,13,2,0,,1
507529,3,3,1,1,1975,450,13,2,0,80,1
507529,3,3,1,5,1992,250,13,2,0,,2
507542,2,1,1,3,2006,770,13,2,0,,1
507544,4,1,1,4,2006,500,12,2,0,,1
507547,1,1,1,1,1994,750,13,2,0,70,1
507547,2,1,1,2,2005,200,14,2,0,,1
507552,1,1,1,3,2010,480,13,2,0,,1
507552,1,1,1,4,2010,250,13,2,0,,2
507557,1,1,2,5,1999,600,13,2,0,,1
507557,1,1,2,6,1999,500,13,2,0,,2
507573,1,1,1,1,2002,1700,2,2,0,80,1
507573,2,1,1,1,2003,3600,13,2,0,85,1
507638,1,1,1,1,2001,1380,13,2,0,80,1
507640,1,1,1,1,2004,450,13,2,0,50,1
507640,1,1,6,1,2008,210,12,2,0,30,2
507640,2,1,1,1,1989,1200,13,2,0,80,1
507644,2,1,2,1,2011,1000,13,2,0,80,1
507644,3,1,1,5,1986,300,13,2,0,,2
507644,3,1,6,1,1987,700,13,2,0,70,1
507656,1,1,1,1,1995,700,13,2,0,50,1
507656,1,1,1,5,1994,100,13,2,0,,2
507663,1,1,2,1,2012,1300,3,2,0,78,1
507675,1,1,1,1,2006,980,13,2,0,90,1
507675,2,2,1,4,2002,268,13,2,0,,1
507680,1,1,1,5,1996,1780,13,2,0,,1
507691,1,1,2,1,2011,1100,13,2,0,90,1
507693,2,1,1,5,2007,800,13,2,0,,1
507728,2,2,1,1,2006,1670,13,2,0,80,1
507750,1,1,4,3,2003,500,12,2,0,,1
507823,1,1,2,1,2009,1680,13,2,0,90,1
507823,1,1,5,5,1986,570,13,2,0,,2
507843,1,1,1,1,1992,320,13,2,0,80,1
507843,1,1,2,5,2002,740,13,2,0,,2
507863,1,1,1,1,2007,130,13,2,0,100,2
507863,1,1,2,1,1998,1200,13,2,0,90,1
507905,2,2,1,1,1997,1700,13,2,0,80,1
507913,1,1,1,5,1993,476,13,2,0,,1
507924,2,2,1,1,2008,1000,13,2,0,80,1
507998,1,1,1,1,2007,1500,13,2,0,70,1
508152,1,1,1,1,2006,645,13,2,0,50,1
508240,1,1,2,1,1996,1300,13,2,0,70,1
508240,2,1,2,1,1997,2200,13,2,0,70,1
508305,1,1,1,1,1983,500,13,2,0,65,1
508305,1,1,1,5,1980,250,13,2,0,,2
508505,1,1,2,1,2003,1900,13,2,0,70,1
508861,1,1,1,1,2006,1100,13,2,0,90,1
508861,2,1,1,1,2006,1100,13,2,0,90,1
509054,1,1,1,1,1996,510,13,2,0,40,1
509054,2,2,1,1,1994,430,13,2,0,80,1
509064,1,1,1,5,2010,800,13,2,0,,1
509068,1,1,1,1,1995,500,13,2,0,30,1
509068,1,1,1,5,1995,348,13,2,0,,2
509069,2,2,1,1,2006,1100,13,2,0,90,1
509071,1,1,1,1,1997,1400,13,2,0,90,1
509108,3,1,1,3,2000,250,9,2,0,,1
509108,4,1,1,3,2002,250,9,2,0,,1
509123,1,1,1,1,1990,670,13,2,0,70,1
509366,2,1,1,1,2008,1100,13,2,0,70,1
509512,1,1,1,1,2002,1517,13,2,0,80,1
509550,3,1,1,3,1990,370,13,2,0,,1
509717,1,1,1,5,2004,780,13,2,0,,1
509720,1,1,1,5,1998,790,13,2,0,,1
509869,1,1,1,1,2007,908,12,2,0,65,1
509869,2,1,1,1,2003,670,13,2,0,70,1
510071,1,1,1,1,2007,1900,13,2,0,80,1
510071,2,1,1,1,2001,1300,13,2,0,70,1
510097,1,1,1,1,1999,900,13,2,0,80,1
510097,2,2,1,1,1999,700,13,2,0,80,1
510097,3,1,1,5,1995,600,13,2,0,,1
510109,1,1,1,1,1997,860,13,2,0,65,1
510112,1,1,1,5,2008,500,13,1,100,,1
510181,1,1,1,1,1988,560,13,2,0,60,1
510210,1,1,1,1,1975,600,13,2,0,60,1
510210,2,2,1,1,1986,600,13,2,0,60,1
510220,1,1,2,1,2005,800,13,2,0,80,1
510224,1,1,1,5,2009,480,13,2,0,,1
510231,1,1,1,1,1999,1200,13,2,0,70,1
510244,1,1,1,1,2000,1300,13,2,0,100,1
510244,2,1,1,1,2006,1300,13,2,0,100,1
510245,1,1,1,1,2004,1350,13,2,0,80,1
510245,2,1,2,1,2001,1500,13,2,0,80,1
510374,1,1,1,1,2006,428,13,2,0,50,1
510374,1,1,1,3,2007,258,13,2,0,,2
510432,2,1,1,1,1988,1000,13,2,0,80,1
510433,2,2,1,1,2010,1288,13,2,0,90,1
510437,1,1,2,5,2011,830,13,2,0,,1
510439,2,1,4,3,2004,300,13,2,0,,1
510515,1,1,1,1,2002,700,13,2,0,50,1
510634,1,1,1,1,2004,1500,13,2,0,80,1
510634,2,1,1,1,1985,750,13,2,0,70,1
511059,1,1,1,1,1992,700,13,2,0,70,1
511059,1,1,1,5,1997,300,12,2,0,,2
511074,1,1,1,1,1993,1400,13,2,0,70,1
511098,1,1,1,1,1980,650,13,2,0,60,1
511098,1,1,1,4,2011,450,12,2,0,,2
511098,2,1,1,1,1983,640,13,2,0,60,1
511098,2,1,1,3,2003,450,12,2,0,,2
511103,1,1,1,5,1971,500,13,2,0,,1
511116,1,1,1,4,2004,400,13,2,0,,1
511116,2,2,1,1,1994,400,13,2,0,50,1
511130,1,1,1,1,1990,630,13,2,0,40,1
511130,2,2,1,1,1997,400,13,2,0,80,1
511160,1,1,1,1,2003,1300,13,2,0,80,1
511160,2,1,1,1,2011,1000,13,2,0,100,1
511165,1,1,1,1,2001,1400,13,2,0,100,1
511170,4,1,1,3,1992,250,13,2,0,,1
511260,1,1,2,1,2010,1700,13,2,0,90,1
511307,1,1,2,1,1997,2200,13,2,0,90,1
511354,1,1,1,2,2010,320,13,2,0,,1
511367,1,1,1,1,2008,1400,13,2,0,65,1
511416,1,1,1,2,1996,600,13,2,0,,1
511419,1,1,1,1,1987,1200,13,2,0,90,1
511424,2,1,1,1,2001,1250,13,2,0,100,1
511431,1,1,1,1,1993,1350,13,2,0,80,1
511435,1,1,1,1,1992,580,14,2,0,40,1
511435,2,1,1,2,2001,493,13,2,0,,1
511438,1,1,1,2,1989,490,13,2,0,,1
511443,1,1,2,5,2012,1500,13,2,0,,1
511491,1,1,1,5,2012,600,13,2,0,,1
511491,2,1,1,4,2011,350,13,2,0,,1
511494,1,1,1,1,2000,600,13,2,0,70,1
511495,1,1,1,1,2004,1000,13,2,0,70,1
511500,1,1,3,1,1990,1300,13,2,0,80,1
511501,1,1,2,1,1994,1100,13,2,0,60,1
511519,1,1,1,3,2009,260,13,2,0,,1
511519,2,1,1,5,2007,580,13,2,0,,1
511525,3,1,1,4,1997,780,13,2,0,,1
511616,1,1,1,5,2009,1300,13,2,0,,1
511624,1,1,1,1,2006,1000,13,2,0,80,1
511629,2,1,1,1,2003,1400,13,2,0,80,1
511942,1,1,2,1,1982,1300,13,2,0,80,1
511987,2,1,1,1,2007,800,13,2,0,80,1
512199,1,1,1,1,1990,400,13,2,0,80,1
512211,1,1,1,5,1977,460,13,2,0,,1
512368,1,1,1,1,2007,600,13,2,0,80,1
512368,3,1,1,3,2005,270,13,2,0,,1
512372,2,1,1,1,1980,830,13,2,0,90,1
512417,1,1,1,1,1989,1150,13,2,0,100,1
512457,1,1,1,1,2005,680,13,2,0,70,1
512457,2,2,1,2,2012,170,5,2,0,,1
512457,4,1,1,3,1992,700,13,2,0,,1
512457,5,2,1,3,1955,800,13,2,0,,1
512457,5,2,1,5,1950,1000,13,2,0,,2
512574,1,1,1,1,1990,730,13,2,0,100,1
512574,2,2,1,1,1992,620,13,2,0,100,1
512687,1,1,1,1,1989,670,13,2,0,50,1
512704,1,1,1,1,1995,1540,13,2,0,80,1
512768,1,1,1,5,2009,720,13,2,0,,1
512807,1,1,1,5,1970,500,13,2,0,,1
512845,1,1,1,1,1987,1870,13,2,0,80,1
512845,2,1,1,1,2011,340,13,2,0,30,1
512845,3,1,1,4,2012,265,13,2,0,,2
512845,3,1,1,5,1981,550,13,2,0,,1
512846,1,1,1,1,1992,605,13,2,0,40,1
512846,2,2,1,1,1992,605,13,2,0,40,1
512849,2,1,1,1,2002,1200,13,2,0,50,1
512858,2,1,1,1,2008,800,13,2,0,80,1
512892,1,1,1,5,1980,650,13,2,0,,1
512897,1,1,1,5,1980,600,13,2,0,,1
512928,1,1,1,1,2009,490,13,2,0,52,1
512939,1,1,1,1,1999,800,13,2,0,70,1
512940,2,1,1,1,2004,1200,13,2,0,80,1
512963,1,1,1,1,1991,1330,13,2,0,110,1
512963,2,2,1,1,2004,410,13,2,0,100,1
513045,1,1,1,1,2011,1245,13,2,0,75,1
513131,1,1,1,7,1994,450,13,2,0,,1
513131,2,1,1,1,1985,1100,13,2,0,70,1
513140,1,1,1,1,1965,700,13,2,0,60,1
513329,1,1,1,1,2002,893,12,2,0,80,1
513330,1,1,1,1,2000,900,12,2,0,50,1
513335,1,1,1,1,2003,1300,12,2,0,90,1
513348,1,1,1,5,2003,500,13,2,0,,1
513369,1,1,1,1,1990,470,13,2,0,75,1
513369,2,1,1,1,1987,1100,13,2,0,80,1
513373,1,1,1,1,1993,630,13,2,0,70,1
513373,1,1,1,5,2008,700,13,2,0,,2
513377,2,1,1,2,1982,350,13,2,0,,1
513384,1,1,1,1,1990,1070,13,2,0,90,1
513384,2,2,1,1,2002,648,13,2,0,90,1
513386,1,1,1,1,1983,1190,13,2,0,95,1
513386,2,1,1,1,1987,1100,13,2,0,95,1
610206,1,1,1,1,2011,900,12,2,0,50,1
610206,2,2,1,1,1994,900,12,2,0,80,1
610375,1,1,1,1,2001,700,13,2,0,80,1
610375,2,2,2,1,2006,700,13,2,0,80,1
610658,1,1,1,1,1999,1860,13,2,0,105,1
610658,2,2,2,1,2006,1270,13,2,0,70,1
610980,1,1,1,1,1990,1200,13,2,0,70,1
610980,2,1,1,1,1979,1100,13,2,0,70,1
610980,2,1,1,3,1978,230,13,2,0,,2
611453,1,1,1,1,1995,1918,13,2,0,60,1
611512,2,1,1,1,1986,1050,13,2,0,85,1
611614,2,1,4,3,2005,120,12,2,0,,1
611747,1,1,1,5,2010,930,13,2,0,,1
611774,1,1,1,1,2010,1500,13,2,0,90,1
612011,1,1,3,1,1993,820,13,2,0,60,1
613605,1,1,1,5,1981,256,13,2,0,,2
613605,1,1,2,1,1990,1735,13,2,0,92,1
613697,1,1,1,5,1986,595,13,2,0,,1
613825,1,1,1,1,2002,209,13,2,0,50,1
613825,1,1,1,5,2005,800,13,2,0,,2
614068,1,1,1,5,2009,500,12,2,0,,1
614094,1,1,1,1,1998,730,12,2,0,50,1
614094,2,2,1,1,2010,600,12,2,0,50,1
614660,1,1,1,5,2007,513,13,2,0,,1
614683,1,1,1,1,2008,1900,13,2,0,80,1
614783,1,1,1,1,1998,1300,13,2,0,80,1
615309,1,1,1,1,1986,1100,13,2,0,90,1
615309,2,2,1,1,1986,450,13,2,0,60,1
