nquest,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YTA31,YTA32,YM,YMA1,YMA2,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4
880245,14113.303363,0,0,0,9230,9230,9230,0,0,0,0,0,0,0,0,0,0,4883.3033632,4800,0,4800,83.303363243,83.303363243,0,0,0
880252,9160,2400,2400,0,1360,1360,1360,0,0,0,0,0,0,0,0,0,0,5400,5400,0,5400,0,0,0,0,0
880258,40299.908753,0,0,0,28600,28600,28600,0,0,0,0,0,0,0,0,0,0,11699.908753,11400,0,11400,299.90875295,299.90875295,0,0,0
880264,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,0,0,0,0,0,0,0,0,0,0
880267,19427.898049,0,0,0,15080,15080,15080,0,0,0,0,0,0,0,0,0,0,4347.8980493,4200,0,4200,147.89804928,147.89804928,0,0,0
880268,38506.203428,10850,10850,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,12056.203428,11600,0,11600,456.20342827,456.20342827,0,0,0
880271,53695.310016,18000,18000,0,0,0,0,0,0,0,0,0,0,0,28000,28000,0,7695.3100155,7200,0,7200,495.31001551,178.33745783,316.97255767,0,0
880279,22081.259153,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.25915323,0,0,0,81.25915323,81.25915323,0,0,0
880280,10060,0,0,0,10060,8060,8060,0,2000,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
880291,368689.73307,3500,3500,0,46260,46260,45110,1150,0,0,0,0,0,0,90000,0,90000,228929.73307,77800,59800,18000,151129.73307,237.36133073,76857.860863,74034.510872,0
880302,31382.927249,23100,23100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8282.9272489,7911.9523707,0,7911.9523707,370.97487823,73.582012525,0,297.39286571,0
880303,37992.533501,15000,15000,0,14293,20293,20293,0,-6000,0,0,-6000,0,6000,0,0,0,8699.5335009,6000,0,6000,2699.5335009,189.88906458,2509.6444364,0,0
880304,21867.416462,0,0,0,13455,13455,13455,0,0,0,0,0,0,0,0,0,0,8412.4164621,7200,0,7200,1212.4164621,83.076465754,0,1129.3399964,0
880308,17213.035576,0,0,0,11856,11856,11856,0,0,0,0,0,0,0,0,0,0,5357.0355758,4800,0,4800,557.0355758,23.736133073,533.29944273,0,0
880318,9800,9500,9500,0,300,0,0,0,300,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880326,45562.742852,30562.742852,30000,562.74285212,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,7200,7200,0,7200,0,0,0,0,0
880330,1800,0,0,0,1800,0,0,0,1800,0,0,1800,1800,0,0,0,0,0,0,0,0,0,0,0,0,0
880339,11660,3600,3600,0,8060,8060,8060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880344,23105.470987,17400,17400,0,2100,0,0,0,2100,2100,0,0,0,0,0,0,0,3605.4709869,3600,0,3600,5.4709869419,5.4709869419,0,0,0
880345,18850,0,0,0,18850,18850,18850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880349,15000,11000,11000,0,4000,0,0,0,4000,0,0,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0
880353,8476.4514421,0,0,0,8424,8424,8424,0,0,0,0,0,0,0,0,0,0,52.451442065,0,0,0,52.451442065,52.451442065,0,0,0
880357,44612.103231,18000,18000,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,8412.1032306,8400,0,8400,12.103230574,12.103230574,0,0,0
880358,20074.423369,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,74.423368502,0,0,0,74.423368502,74.423368502,0,0,0
880361,14500,14500,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880369,24032.119475,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,24000,0,32.119474789,0,0,0,32.119474789,32.119474789,0,0,0
880370,18854.496813,0,0,0,18850,18850,18850,0,0,0,0,0,0,0,0,0,0,4.496812658,0,0,0,4.496812658,4.496812658,0,0,0
880372,40389.889065,16000,16000,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,4389.8890646,4200,0,4200,189.88906458,189.88906458,0,0,0
880375,20433.340333,16774,16774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3659.3403327,3600,0,3600,59.340332682,59.340332682,0,0,0
880377,51453.387725,47200,47200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4253.3877252,3600,0,3600,653.38772519,653.38772519,0,0,0
880378,22407.691164,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4407.6911644,4200,0,4200,207.69116439,207.69116439,0,0,0
880383,13261.096189,0,0,0,9600,9600,9600,0,0,0,0,0,0,0,0,0,0,3661.0961889,3600,0,3600,61.09618891,61.09618891,0,0,0
880387,14161.143202,9500,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4661.1432017,4560,0,4560,101.14320167,101.14320167,0,0,0
880392,18274.530902,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3274.5309019,3000,0,3000,274.53090188,274.53090188,0,0,0
880398,21264.226051,0,0,0,18850,18850,18850,0,0,0,0,0,0,0,0,0,0,2414.2260512,2400,0,2400,14.226051176,14.226051176,0,0,0
880399,12000,0,0,0,9600,9600,9600,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0
880403,29107.712377,20000,20000,0,5577,5148,5148,0,429,429,0,0,0,0,0,0,0,3530.7123775,3600,0,3600,-69.2876225,83.076465754,0,0,152.36408825
880407,7200,0,0,0,3600,3600,3600,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0
880408,25694.944532,0,0,0,18000,18000,18000,0,0,0,0,0,0,0,0,0,0,7694.9445323,7600,0,7600,94.944532291,94.944532291,0,0,0
880425,19600,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,9600,9600,0,9600,0,0,0,0,0
880427,29849.661404,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4849.6614037,4800,0,4800,49.661403706,49.661403706,0,0,0
880429,16459.340333,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,6059.3403327,6000,0,6000,59.340332682,59.340332682,0,0,0
880431,89448.650215,80000,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9448.6502153,8400,0,8400,1048.6502153,1048.6502153,0,0,0
880441,29100,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,9600,9600,0,9600,0,0,0,0,0
880445,16150.439079,14300,14300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850.4390794,1800,0,1800,50.439079376,50.439079376,0,0,0
880451,30633.087155,22100,22100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8533.0871549,8400,0,8400,133.08715495,133.08715495,0,0,0
880456,40520.867056,22000,22000,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,8520.8670564,8400,0,8400,120.86705645,58.125945541,0,62.741110909,0
880457,25570.091005,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,8670.091005,8400,0,8400,270.091005,270.091005,0,0,0
880458,12500,9500,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,0,0
880459,27000,27000,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880460,15200,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0
880507,16262.83251,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.83251017,0,0,0,262.83251017,11.868066536,250.96444364,0,0
880508,15416.152932,8500,8500,0,2700,0,0,0,2700,2700,0,0,0,0,0,0,0,4216.1529315,4050,0,4050,166.15293151,166.15293151,0,0,0
880514,9290,2500,2500,0,6790,6790,6790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880515,57188.117874,30581.316616,30000,581.31661586,350,0,0,0,350,0,0,350,350,0,0,0,0,26256.801258,31300,0,31300,-5043.198742,35.604199609,0,0,5078.8029418
880516,24586.895359,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,14186.895359,14400,0,14400,-213.104641,0,0,125.48222182,338.58686279
880518,40244.092438,35000,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5244.0924381,4000,0,4000,1244.0924381,296.70166341,0,947.39077472,0
880522,18632.208622,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,9532.2086219,9508.4724889,0,9508.4724889,23.736133073,23.736133073,0,0,0
880533,31800,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,16800,16800,0,16800,0,0,0,0,0
880541,51484.083385,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,18000,18000,0,17884.083385,20200,0,20200,-2315.916615,11.868066536,0,0,2327.7846817
880549,76503.608909,0,0,0,60120,72120,72120,0,-12000,0,0,-12000,0,12000,0,0,0,16383.608909,13779.01994,0,13779.01994,2604.5889686,94.944532291,1882.2333273,627.41110909,0
880555,46856.396551,8000,8000,0,19800,19800,19800,0,0,0,0,0,0,0,0,0,0,19056.396551,18000,0,18000,1056.3965508,178.02099805,0,878.37555272,0
880564,11118.438986,0,0,0,6214,6214,6214,0,0,0,0,0,0,0,0,0,0,4904.4389855,4800,0,4800,104.43898552,104.43898552,0,0,0
880571,23875.6042,0,0,0,16640,16640,16640,0,0,0,0,0,0,0,0,0,0,7235.6041996,7200,0,7200,35.604199609,35.604199609,0,0,0
880575,36644.330611,0,0,0,25656,25656,25656,0,0,0,0,0,0,0,0,0,0,10988.330611,10806.749193,0,10806.749193,181.58141801,181.58141801,0,0,0
880578,11700,7500,7500,0,4200,0,0,0,4200,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880579,40600,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,25000,25000,0,25000,0,0,0,0,0
880580,31846.78202,0,0,0,26650,26650,26650,0,0,0,0,0,0,0,0,0,0,5196.7820203,4800,0,4800,396.7820203,83.076465754,0,313.70555454,0
880581,8975.8680665,0,0,0,8964,2664,2664,0,6300,6300,0,0,0,0,0,0,0,11.868066536,0,0,0,11.868066536,11.868066536,0,0,0
880591,47103.897788,0,0,0,34300,40300,40300,0,-6000,0,0,-6000,0,6000,0,0,0,12803.897788,12600,0,12600,203.89778843,203.89778843,0,0,0
880594,17000,13500,13500,0,3500,0,0,0,3500,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880612,30150.371158,13000,13000,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,8050.3711581,7200,0,7200,850.3711581,850.3711581,0,0,0
880632,13677.456811,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,3677.4568106,3600,0,3600,77.45681062,77.45681062,0,0,0
880652,22274.722661,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,4074.7226615,3600,0,3600,474.72266145,474.72266145,0,0,0
880693,7200,0,0,0,3000,3000,3000,0,0,0,0,0,0,0,0,0,0,4200,4200,0,4200,0,0,0,0,0
880695,24483.832108,23000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483.8321076,3600,0,3600,-2116.167892,0,0,0,2116.1678924
880701,18500,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880707,34865.693308,15000,15000,0,0,0,0,0,0,0,0,0,0,0,12000,12000,0,7865.6933077,7200,0,7200,665.69330766,193.74436905,0,471.94893861,0
880710,68869.747551,35000,35000,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,7869.7475506,7200,0,7200,669.74755063,356.04199609,0,313.70555454,0
880713,20084,17000,17000,0,3084,3084,3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880721,41050.373019,36500,36500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4550.3730188,4440,0,4440,110.37301879,110.37301879,0,0,0
880727,24599.340333,0,0,0,17940,17940,17940,0,0,0,0,0,0,0,0,0,0,6659.3403327,6600,0,6600,59.340332682,59.340332682,0,0,0
880728,26887.663853,14300,14300,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,887.66385316,4800,0,4800,-3912.336147,23.736133073,0,0,3936.0722799
880731,7020,0,0,0,7020,7020,7020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880735,39253.076466,0,0,0,27170,27170,27170,0,0,0,0,0,0,0,0,0,0,12083.076466,12000,0,12000,83.076465754,83.076465754,0,0,0
880737,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,6000,6000,0,6000,0,0,0,0,0
880738,22352.96553,0,0,0,12480,12480,12480,0,0,0,0,0,0,0,0,0,0,9872.9655303,9600,0,9600,272.96553034,272.96553034,0,0,0
880757,7947.8020998,0,0,0,7930,7930,7930,0,0,0,0,0,0,0,0,0,0,17.802099805,0,0,0,17.802099805,17.802099805,0,0,0
880758,35277.142432,23000,23000,0,2600,0,0,0,2600,2600,0,0,0,0,0,0,0,9677.1424325,9600,0,9600,77.142432486,77.142432486,0,0,0
880767,14029.670166,11000,11000,0,3000,0,0,0,3000,3000,0,0,0,0,0,0,0,29.670166341,0,0,0,29.670166341,29.670166341,0,0,0
880813,43371.573988,26500,26500,0,10848,10848,10848,0,0,0,0,0,0,0,0,0,0,6023.5739879,6000,0,6000,23.573987867,23.573987867,0,0,0
880827,27435.6042,20200,20200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7235.6041996,7200,0,7200,35.604199609,35.604199609,0,0,0
880830,129306.8126,0,0,0,31200,31200,31200,0,0,0,0,0,0,0,7000,7000,0,91106.812599,91000,49000,42000,106.81259883,106.81259883,0,0,0
880840,23382.679973,10000,10000,0,3800,0,0,0,3800,0,3800,0,0,0,0,0,0,9582.6799727,12000,0,12000,-2417.320027,59.340332682,0,62.741110909,2539.4014709
880841,83084.429552,0,0,0,49400,49400,49400,0,0,0,0,0,0,0,0,0,0,33684.429552,18000,0,18000,15684.429552,83.076465754,627.41110909,15100.91205,126.97007355
880843,85055.736211,58700,56000,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,26355.736211,23100,0,23100,3255.7362108,118.68066536,0,3137.0555454,0
880844,13500,13500,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880847,53083.766227,0,0,0,26650,26650,26650,0,0,0,0,0,0,0,16815.964127,16815.964127,0,9617.8020998,9600,0,9600,17.802099805,17.802099805,0,0,0
880849,24902.167984,0,0,0,23478,23478,23478,0,0,0,0,0,0,0,0,0,0,1424.1679844,0,0,0,1424.1679844,1424.1679844,0,0,0
880856,34154.284865,34000,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.28486497,0,0,0,154.28486497,154.28486497,0,0,0
880858,57483.076466,43000,43000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14483.076466,14400,0,14400,83.076465754,83.076465754,0,0,0
880859,49552.417522,42850,41000,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,6702.4175224,7200,0,7200,-497.5824776,94.944532291,0,0,592.52700988
880861,16325.573621,0,0,0,10000,0,0,0,10000,10000,0,0,0,0,0,0,0,6325.5736211,6000,0,6000,325.57362108,11.868066536,0,313.70555454,0
880865,17059.340333,12000,12000,0,0,0,0,0,0,0,0,0,0,0,5000,5000,0,59.340332682,0,0,0,59.340332682,59.340332682,0,0,0
880884,118065.07654,0,0,0,25350,25350,25350,0,0,0,0,0,0,0,0,0,0,92715.076543,89400,18000,71400,3315.0765435,178.02099805,0,3137.0555454,0
880893,34800,27600,27600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,0,7200,0,0,0,0,0
880898,40893.403327,28300,27000,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,12593.403327,12000,0,12000,593.40332682,593.40332682,0,0,0
880899,21483.832108,15000,15000,0,-1000,0,0,0,-1000,0,0,-1000,0,1000,0,0,0,7483.8321076,9600,0,9600,-2116.167892,0,0,0,2116.1678924
880900,22768.680665,0,0,0,5850,5850,5850,0,0,0,0,0,0,0,0,0,0,16918.680665,16800,0,16800,118.68066536,118.68066536,0,0,0
880904,20000,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880911,84425.063091,64000,54000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,20425.063091,20600,0,20600,-174.936909,35.604199609,0,1694.0099945,1904.5511032
880912,61261.690486,50585.201644,50000,585.201644,0,0,0,0,0,0,0,0,0,0,0,0,0,10676.488842,18000,0,18000,-7323.511158,83.076465754,0,0,7406.5876235
880921,61015.228594,0,0,0,26520,26520,26520,0,0,0,0,0,0,0,0,0,0,34495.228594,30600,0,30600,3895.2285938,296.70166341,0,3598.5269304,0
880939,11403.919198,0,0,0,11375,11375,11375,0,0,0,0,0,0,0,0,0,0,28.919198144,0,0,0,28.919198144,28.919198144,0,0,0
880943,54165.076543,0,0,0,5850,5850,5850,0,0,0,0,0,0,0,30000,30000,0,18315.076543,15000,0,15000,3315.0765435,178.02099805,0,3137.0555454,0
880948,20649.494453,13240,13000,240,-1000,0,0,0,-1000,0,0,-1000,0,1000,0,0,0,8409.4944532,8400,0,8400,9.4944532291,9.4944532291,0,0,0
880949,79317.516099,0,0,0,36400,36400,36400,0,0,0,0,0,0,0,30000,30000,0,12917.516099,11400,0,11400,1517.5160993,890.10499023,627.41110909,0,0
880973,38100,0,0,0,6500,6500,6500,0,0,0,0,0,0,0,16000,16000,0,15600,15600,0,15600,0,0,0,0,0
880978,97319.390031,0,0,0,50700,50700,50700,0,0,0,0,0,0,0,0,0,0,46619.390031,31200,0,31200,15419.390031,235.56651018,8325.5919248,6858.2315963,0
880983,27055.195829,0,0,0,15262,15262,15262,0,0,0,0,0,0,0,0,0,0,11793.195829,10000,0,10000,1793.1958285,70.021592564,1568.5277727,154.64646323,0
880985,305817.60701,220000,200000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,85817.607012,59964.790577,0,59964.790577,25852.816435,830.76465754,0,31370.555454,6348.5036773
880986,59662.286112,0,0,0,27300,27300,27300,0,0,0,0,0,0,0,0,0,0,32362.286112,30000,0,30000,2362.2861123,9.4944532291,0,2352.7916591,0
880999,6500,0,0,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881000,23717.8021,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,12017.8021,12000,0,12000,17.802099805,17.802099805,0,0,0
881003,10007.12084,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1208399218,0,0,0,7.1208399218,7.1208399218,0,0,0
881009,18138.480435,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,12000,6138.4804346,10600,0,10600,-4461.519565,5.9340332682,0,18.822333273,4486.2759319
881015,144708.69808,28100,28000,100,52845,52845,52845,0,0,0,0,0,0,0,100,0,100,63663.698084,72800,18000,54800,-9136.301916,249.22939726,0,6274.1110909,15659.642404
881016,38327.628593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38327.628593,25000,0,25000,13327.628593,3916.461957,9411.1666363,0,0
881019,158292.99587,120000,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38292.99587,33200,15000,18200,5092.9958697,356.04199609,0,4736.9538736,0
881022,54714.720331,28300,27300,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,26414.720331,27600,0,27600,-1185.279669,83.076465754,0,2117.5124932,3385.8686279
881023,40560.254325,22500,22500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18060.254325,16000,0,16000,2060.2543253,178.02099805,1882.2333273,0,0
881024,32506.208399,3500,3500,0,28535,28535,28535,0,0,0,0,0,0,0,400,400,0,71.208399218,0,0,0,71.208399218,71.208399218,0,0,0
881028,47337.361331,21900,20800,1100,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,9837.3613307,9600,0,9600,237.36133073,237.36133073,0,0,0
881029,43377.142432,0,0,0,35500,39000,39000,0,-3500,0,0,-3500,0,3500,0,0,0,7877.1424325,7800,0,7800,77.142432486,77.142432486,0,0,0
881033,38951.980108,0,0,0,28700,14300,14300,0,14400,0,0,14400,14400,0,0,0,0,10251.980108,9600,0,9600,651.98010809,118.68066536,533.29944273,0,0
881037,33892.088551,0,0,0,8000,0,0,0,8000,0,0,8000,8000,0,0,0,0,25892.088551,23100,8700,14400,2792.0885505,178.02099805,627.41110909,1986.6564434,0
881054,5700,5700,5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881055,48477.472266,10000,10000,0,14430,14430,14430,0,0,0,0,0,0,0,24000,18000,6000,47.472266145,0,0,0,47.472266145,47.472266145,0,0,0
881057,78717.837527,54800,54000,800,0,0,0,0,0,0,0,0,0,0,0,0,0,23917.837527,22000,0,22000,1917.8375269,35.604199609,627.41110909,1254.8222182,0
881059,8900,6500,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0
881072,8126.1868067,0,0,0,8125,8125,8125,0,0,0,0,0,0,0,0,0,0,1.1868066536,0,0,0,1.1868066536,1.1868066536,0,0,0
881074,38190.897794,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,24000,12000,2190.8977936,6000,0,6000,-3809.102206,0,0,0,3809.1022064
881075,24583.054873,14500,14500,0,470,0,0,0,470,470,0,0,0,0,0,0,0,9613.0548732,9600,0,9600,13.05487319,13.05487319,0,0,0
881076,18800,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,8400,8400,0,8400,0,0,0,0,0
881077,31583.453105,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,8183.4531052,7200,0,7200,983.45310518,356.04199609,0,627.41110909,0
881079,18317.8021,4000,4000,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,17.802099805,0,0,0,17.802099805,17.802099805,0,0,0
881081,41701.005175,0,0,0,23540,33540,33540,0,-10000,0,0,-10000,0,10000,0,0,0,18161.005175,17445,5445,12000,716.00517515,41.538232877,0,674.46694227,0
881082,39618.680665,16000,15000,1000,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,4118.6806654,4000,0,4000,118.68066536,118.68066536,0,0,0
881085,16909.740521,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,9.7405207789,0,0,0,9.7405207789,9.7405207789,0,0,0
881087,59869.07461,31900,30400,1500,5600,0,0,0,5600,5600,0,0,0,0,0,0,0,22369.07461,24000,0,24000,-1630.92539,237.36133073,313.70555454,18.822333273,2200.8146081
881089,35013.922098,15150,15000,150,0,0,0,0,0,0,0,0,0,0,15900,15900,0,3963.9220977,9000,0,9000,-5036.077902,42.725039531,0,0,5078.8029418
881095,12035.6042,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.604199609,0,0,0,35.604199609,35.604199609,0,0,0
881110,12023.736133,16000,16000,0,-4000,0,0,0,-4000,0,0,-4000,0,4000,0,0,0,23.736133073,0,0,0,23.736133073,23.736133073,0,0,0
881114,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000,-8000,7000,0,0,0,0,0,0,0,0,0
881168,14299.340333,0,0,0,10640,10790,10790,0,-150,0,0,-150,0,150,0,0,0,3659.3403327,3600,0,3600,59.340332682,59.340332682,0,0,0
881169,9290,0,0,0,6890,6890,6890,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0
881170,27800,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,14800,14800,0,14800,0,0,0,0,0
881172,23566.076869,0,0,0,13650,13650,13650,0,0,0,0,0,0,0,0,0,0,9916.0768689,9800,0,9800,116.07686889,116.07686889,0,0,0
881180,13740,0,0,0,10140,10140,10140,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0
881181,13540,3900,3900,0,3640,3640,3640,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0
881184,9840,0,0,0,6240,6240,6240,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0
881188,31674.100505,0,0,0,27300,27300,27300,0,0,0,0,0,0,0,0,0,0,4374.1005046,4200,0,4200,174.1005046,174.1005046,0,0,0
881190,17250,0,0,0,13650,13650,13650,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0
881195,9490,0,0,0,9490,9490,9490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881199,13118.020998,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,4018.020998,3840,0,3840,178.02099805,178.02099805,0,0,0
881206,10510,0,0,0,10510,10660,10660,0,-150,0,0,-150,0,150,0,0,0,0,0,0,0,0,0,0,0,0
881209,8500,0,0,0,8500,0,0,0,8500,0,0,8500,8500,0,0,0,0,0,0,0,0,0,0,0,0,0
881215,19211.817965,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,6211.817965,6000,0,6000,211.81796498,124.49049953,0,87.327465456,0
881243,10505.934033,13500,13500,0,-3000,0,0,0,-3000,0,0,-3000,0,3000,0,0,0,5.9340332682,0,0,0,5.9340332682,5.9340332682,0,0,0
881248,26779.077559,0,0,0,0,0,0,0,0,0,0,0,0,0,18900,18900,0,7879.0775592,7800,0,7800,79.077559195,79.077559195,0,0,0
881263,34623.654773,15000,15000,0,0,0,0,0,0,0,0,0,0,0,8000,8000,0,11623.654773,11600,8000,3600,23.654773356,23.654773356,0,0,0
881268,39008.525253,35500,35500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3508.5252533,3360,0,3360,148.5252533,148.5252533,0,0,0
881276,12736.364011,0,0,0,9120,9120,9120,0,0,0,0,0,0,0,0,0,0,3616.3640114,3600,0,3600,16.364011433,16.364011433,0,0,0
881279,25809.888382,22800,22800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3009.8883819,3000,0,3000,9.8883819356,9.8883819356,0,0,0
881281,29537.272371,25900,25900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3637.2723709,3600,0,3600,37.272370909,37.272370909,0,0,0
881282,22619.652476,13000,13000,0,3600,0,0,0,3600,3600,0,0,0,0,0,0,0,6019.6524764,6000,0,6000,19.652476403,19.652476403,0,0,0
881283,46450.989762,26000,26000,0,6300,0,0,0,6300,0,7200,-900,0,900,10000,10000,0,4150.9897617,4100,500,3600,50.989761728,50.989761728,0,0,0
881284,16021.963907,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3021.9639074,3000,0,3000,21.96390737,21.96390737,0,0,0
881293,22753.532843,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2753.532843,3600,0,3600,-846.467157,0,0,0,846.46715697
881302,26561.868067,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8061.8680665,8050,0,8050,11.868066536,11.868066536,0,0,0
881304,7735.8659346,0,0,0,5226,5226,5226,0,0,0,0,0,0,0,0,0,0,2509.8659346,2500,0,2500,9.8659345617,9.8659345617,0,0,0
881322,3000,0,0,0,2400,2400,2400,0,0,0,0,0,0,0,0,0,0,600,600,0,600,0,0,0,0,0
881326,8304,0,0,0,7104,7104,7104,0,0,0,0,0,0,0,0,0,0,1200,1200,0,1200,0,0,0,0,0
881330,30411.868067,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5411.8680665,5400,0,5400,11.868066536,11.868066536,0,0,0
