nquest,nord,intper,attivp,partime,contratt,tuttanno,mesilav,pubblico,dimaz,oretot,pstra,orestra,ylm,integ,ylnm,nattivita
817096,1,1,1,1,1,1,12,2,2,45,2,,14300,2,0,1
817096,2,1,1,1,1,1,12,2,1,36,2,,10400,2,0,1
817107,1,1,1,1,1,1,12,1,,36,2,,20000,2,0,1
817109,1,1,1,1,1,1,12,2,1,40,2,,13000,2,0,1
817118,2,1,1,1,1,1,12,2,5,36,2,,17000,2,0,1
817118,3,1,1,1,1,1,12,2,2,45,2,,10000,2,0,1
817118,4,1,1,1,1,1,12,1,,45,2,,11500,2,0,1
817118,5,1,1,1,1,1,12,2,2,40,2,,13000,2,0,1
817134,1,1,1,1,1,1,12,2,1,40,2,,15600,2,0,1
817149,1,1,1,1,1,1,12,2,1,36,2,,15000,2,0,1
817160,1,1,1,1,1,1,12,2,1,35,2,,17000,2,0,1
817160,2,1,1,2,1,1,12,2,2,15,2,,10000,2,0,1
817169,3,3,1,1,1,1,12,2,2,30,2,,12000,2,0,1
817169,4,4,1,1,1,1,12,2,2,30,2,,12000,2,0,1
817169,5,1,1,1,1,1,12,2,2,30,2,,12000,2,0,1
817175,1,1,1,1,2,2,5,2,3,40,2,,5000,2,0,1
817175,2,1,1,1,1,1,12,2,1,42,2,,16000,2,0,1
817175,3,1,1,1,1,1,12,2,1,35,1,1,11000,2,0,1
817180,3,1,1,1,1,1,12,2,1,30,2,,9500,2,0,1
817182,1,1,1,1,3,1,12,1,,8,2,,14500,2,0,1
817182,2,1,1,1,1,1,12,2,3,36,1,0,24000,2,0,1
817212,2,1,1,1,1,1,12,1,,36,2,,11000,2,0,1
817212,3,1,1,1,1,1,12,2,1,38,1,2,13000,2,0,1
817221,3,3,1,1,1,1,12,2,1,40,2,,14000,2,0,1
817221,4,4,1,2,2,1,12,2,2,30,2,,10000,2,0,1
817226,2,1,1,1,1,1,12,2,1,40,2,,15000,2,0,1
817233,1,1,1,1,2,1,12,2,1,35,2,,10500,2,0,1
817236,1,1,1,1,1,1,12,2,4,40,2,,16000,2,0,1
817244,1,1,1,1,1,1,12,1,,40,2,,17000,2,0,1
817244,2,1,1,1,1,1,12,2,1,40,2,,13000,2,0,1
817245,1,1,1,1,1,1,12,2,4,40,2,,17000,2,0,1
817287,2,1,1,1,1,1,12,2,4,40,2,,14000,2,0,1
817291,3,1,1,1,1,1,12,2,5,45,1,5,19530,2,0,1
817294,1,1,1,1,1,1,12,2,3,40,2,,13000,2,0,1
817378,2,2,1,2,1,1,12,2,1,20,2,,13650,2,0,1
817385,1,1,1,1,1,1,12,1,,36,1,1,27000,1,90,1
817395,1,1,1,1,1,1,12,2,5,40,2,,14000,2,0,1
817402,1,1,1,1,1,1,12,1,,36,2,,16000,2,0,1
817439,1,1,1,1,1,1,12,2,1,35,2,,12000,2,0,1
817439,2,1,1,1,1,1,12,1,,30,2,,14000,2,0,1
817447,1,1,1,1,1,1,12,1,,8,2,,19500,2,0,1
817447,2,1,1,1,1,1,12,2,2,8,1,1,13000,2,0,1
817451,1,1,1,1,1,1,12,2,3,40,1,6,16000,2,0,1
817457,1,1,1,1,1,1,12,1,,5,1,2,18000,2,0,1
817457,2,2,1,1,1,1,12,2,2,8,2,,15000,2,0,1
817487,3,2,1,1,1,1,12,1,,30,1,1,13000,2,0,1
817489,1,1,1,1,1,1,12,2,2,8,1,1,21000,2,0,1
817497,1,1,1,1,1,1,12,2,1,7,1,1,13600,2,0,1
817534,1,1,1,1,1,1,12,1,,36,1,0,24000,1,1200,1
817534,2,2,1,1,1,2,10,2,2,42,1,5,28000,1,1000,1
817542,1,1,1,1,1,1,12,1,,36,2,,16500,2,0,1
817542,2,2,1,1,1,1,12,1,,18,2,,19200,2,0,1
817550,1,1,1,1,1,1,12,2,6,40,2,,19500,2,0,1
817550,2,2,1,1,1,1,12,2,2,40,2,,13000,2,0,1
817553,2,1,1,1,1,1,12,2,5,40,2,,16000,2,0,1
817567,1,1,1,1,2,3,,1,,18,2,,10000,2,0,1
817567,2,2,1,1,1,1,12,1,,36,2,,19500,2,0,1
817576,1,1,1,1,1,1,12,1,,39,1,8,20000,1,1150,1
817576,2,2,1,1,1,1,12,2,4,40,2,,19000,1,1300,1
817656,1,1,1,1,1,1,12,2,7,42,1,20,16000,1,1000,1
817656,2,1,1,1,1,1,12,2,2,35,1,8,13000,2,0,1
817664,1,1,1,1,1,1,12,1,,38,2,,22000,2,0,1
817664,3,1,1,1,1,1,12,2,6,40,2,,7000,2,0,1
817675,1,1,1,1,3,2,7,2,1,60,2,,6500,2,0,1
817681,1,1,1,1,1,1,12,2,6,36,2,,17500,2,0,1
817683,2,2,1,1,2,1,12,2,1,48,2,,9600,2,0,1
817704,1,1,1,1,1,1,12,2,1,70,2,,14000,2,0,1
817706,1,1,1,1,1,2,6,2,4,50,2,,5000,2,0,1
817706,3,3,1,1,1,1,12,2,4,60,2,,10000,2,0,1
817706,4,4,1,1,1,1,12,2,1,48,2,,5400,2,0,1
817712,1,1,1,1,1,1,12,1,,50,2,,48500,2,0,1
817712,2,2,1,1,1,1,12,1,,48,1,2,38600,2,0,1
817729,4,4,1,1,1,1,12,2,2,40,2,,11000,2,0,1
817731,1,1,1,2,2,3,,2,3,60,2,,11000,2,0,1
817731,3,3,1,2,2,3,,2,1,48,2,,8000,2,0,1
817739,1,1,1,1,1,1,12,2,3,48,1,3,23000,2,0,1
817742,1,1,1,1,2,2,8,2,2,48,2,,14000,2,0,1
817745,1,1,1,1,1,1,12,1,,40,2,,20000,2,0,1
817746,2,2,1,1,1,1,12,1,,40,2,,13000,2,0,1
817748,1,1,1,1,1,1,12,2,1,40,2,,7150,2,0,1
817748,3,1,1,2,1,1,12,2,2,24,2,,6000,2,0,1
817773,1,1,1,2,2,2,5,2,1,16,2,,8400,2,0,1
817793,1,1,1,1,1,1,12,1,,40,2,,16000,2,0,1
817803,3,1,1,1,1,1,12,2,1,40,2,,10500,2,0,1
817813,1,1,1,1,1,1,12,2,1,40,2,,11500,2,0,1
817814,1,1,1,1,1,1,12,2,7,40,2,,22000,2,0,1
817815,1,1,1,1,1,1,12,2,6,40,2,,10000,2,0,1
817815,2,2,1,1,1,1,12,2,6,40,2,,16000,2,0,1
817829,1,1,1,2,1,1,12,2,1,20,2,,5000,2,0,1
817829,2,1,1,2,1,1,12,2,1,18,2,,5000,2,0,1
817839,1,1,1,1,1,1,12,2,4,48,2,,13000,2,0,1
817873,1,1,1,1,1,1,12,2,7,40,2,,18000,2,0,1
817873,2,1,1,1,1,1,12,1,,40,2,,10000,2,0,1
817886,1,1,1,1,1,1,12,1,,40,2,,16000,2,0,1
817893,1,1,1,2,2,3,,2,1,20,2,,6000,2,0,1
817905,2,2,1,1,1,1,12,1,,40,2,,14300,2,0,1
817967,1,1,1,2,1,1,12,2,4,40,2,,10000,2,0,1
817975,1,1,1,1,1,1,12,1,,40,2,,20000,2,0,1
817992,1,1,1,1,1,1,12,2,1,40,2,,13000,2,0,1
818037,1,1,1,1,1,1,12,2,1,40,2,,10000,2,0,1
818040,1,1,1,1,1,1,12,1,,40,2,,16000,2,0,1
818057,1,1,1,1,1,1,12,2,1,40,2,,17500,2,0,1
818064,3,3,1,2,1,1,12,2,,20,2,,9000,2,0,1
818099,1,1,1,1,1,1,12,1,,40,2,,17000,2,0,1
818113,1,1,1,1,1,1,12,2,1,50,2,,12000,2,0,1
818127,1,1,1,1,1,1,12,1,,40,2,,15000,2,0,1
818152,1,1,1,2,1,3,,2,1,20,2,,1200,2,0,1
818166,1,1,1,2,1,3,,2,1,20,2,,7000,2,0,1
818198,1,1,1,2,1,1,12,2,2,40,2,,11000,2,0,1
818226,1,1,1,1,1,1,12,2,7,40,2,,46000,2,0,1
818226,2,1,1,1,1,1,12,1,,18,2,,20000,2,0,1
818237,1,1,1,1,1,1,12,1,,40,2,,35000,2,0,1
818282,1,1,1,1,1,1,12,1,,45,2,,15600,2,0,1
818290,1,1,1,1,1,3,,2,1,30,2,,10000,2,0,1
818290,3,2,1,1,1,1,12,2,1,48,2,,5000,2,0,1
818339,1,1,1,1,1,1,12,2,2,45,2,,10500,2,0,1
818340,1,1,1,1,1,1,12,2,2,45,2,,18200,2,0,1
818354,1,1,1,1,1,1,12,2,7,40,2,,15600,2,0,1
818380,1,1,1,1,2,2,2,2,2,20,2,,2000,2,0,1
818380,1,1,1,1,2,2,2,2,2,20,2,,2000,2,0,2
818380,1,1,1,1,2,2,1,2,2,20,2,,1000,2,0,3
818380,1,1,1,1,2,2,6,2,2,20,2,,6000,2,0,4
818383,2,2,1,1,1,1,12,1,,36,1,2,20000,1,240,1
818387,1,1,1,1,1,1,12,1,,32,1,2,12000,2,0,1
818396,3,1,1,1,1,1,12,2,4,40,1,1,13000,2,0,1
818396,4,1,1,1,1,1,12,2,2,45,1,1,14000,2,0,1
818406,2,1,1,2,1,1,12,2,2,35,1,2,13000,2,0,1
818406,3,1,1,2,2,2,3,2,2,25,2,,1200,2,0,1
818407,2,2,1,2,1,1,12,2,6,30,1,0,7800,2,0,1
818407,3,1,1,1,2,2,2,2,2,30,2,,1400,2,0,1
818410,1,1,1,1,1,1,12,1,,36,1,5,24000,2,0,1
818410,2,2,1,1,1,1,12,2,1,41,2,,7500,2,0,1
818415,1,1,1,1,2,2,6,2,1,40,2,,6500,2,0,1
818415,1,1,2,1,2,2,4,2,1,48,2,,4800,2,0,2
818425,2,2,1,1,1,1,12,1,,30,2,,20000,2,0,1
818425,3,3,1,1,1,2,9,2,7,45,1,5,10000,2,0,1
818426,2,1,1,2,2,1,12,2,7,18,2,,10000,2,0,1
818437,1,1,1,1,1,1,12,2,4,40,1,8,14000,2,0,1
818437,2,2,1,1,1,1,12,2,5,40,2,,20000,2,0,1
818439,3,3,1,2,1,1,12,2,1,30,2,,6000,2,0,2
818439,3,3,2,1,2,2,6,2,4,40,2,,5000,2,0,1
818446,1,1,1,2,2,3,,2,2,30,2,,1500,2,0,1
818446,2,1,1,1,2,1,12,2,3,40,2,,14000,2,0,1
818473,1,1,1,1,1,1,12,2,1,40,2,,13000,2,0,1
818487,1,1,1,1,1,1,12,2,4,40,2,,14000,2,0,1
818491,1,1,1,2,1,1,12,1,,30,2,,26000,2,0,1
818491,2,1,1,1,1,1,12,2,2,40,2,,20000,2,0,1
818515,2,1,1,1,1,1,12,2,4,40,2,,15000,2,0,1
818515,3,1,1,1,1,1,12,1,,40,2,,15000,2,0,1
818531,2,1,1,1,1,1,12,2,6,38,2,,23800,2,0,1
818531,3,1,1,1,2,1,12,1,,22,2,,18000,2,0,1
818549,1,1,1,2,1,1,12,1,,28,2,,14800,2,0,1
818549,2,1,1,1,2,1,12,1,,38,2,,15600,2,0,1
818579,2,1,1,1,1,1,12,2,5,40,2,,22000,2,0,1
818606,3,1,1,1,1,1,12,2,6,40,2,,16366,2,0,1
818620,1,1,1,1,1,1,12,2,1,30,2,,10000,2,0,1
818620,2,1,1,1,1,1,12,2,3,40,2,,14000,2,0,1
818626,1,1,1,1,1,1,12,2,4,50,2,,12000,2,0,1
818631,1,1,1,1,2,1,12,1,,18,2,,14160,2,0,1
818631,2,2,1,1,1,1,12,1,,18,2,,12960,2,0,1
818642,1,1,1,1,1,1,12,2,4,56,1,8,14000,2,0,1
818648,1,1,1,1,2,1,12,2,1,30,1,6,7200,2,0,1
818662,1,1,2,2,1,1,12,1,,18,2,,7500,2,0,1
818662,2,1,1,2,1,1,12,2,6,20,2,,8000,2,0,1
818665,1,1,1,1,1,1,12,2,1,48,2,,12000,2,0,1
818684,1,1,1,1,2,3,,2,5,54,2,,8000,2,0,1
818684,2,2,1,2,2,1,12,2,2,24,2,,3000,2,0,1
818690,1,1,1,1,1,1,12,2,3,30,2,,12000,2,0,1
818702,1,1,1,1,1,1,12,2,1,35,2,,7000,2,0,1
818752,1,1,1,1,1,1,12,2,7,45,2,,30000,1,1200,1
818763,1,1,1,1,1,1,12,2,1,60,2,,10000,2,0,1
818860,1,1,1,1,1,1,12,1,,40,2,,90000,1,250,1
818860,2,2,1,1,1,1,12,1,,36,2,,16000,1,300,1
818862,3,1,1,1,1,1,12,2,2,40,2,,13000,2,0,1
818869,1,1,1,1,1,1,12,2,6,35,2,,40000,1,200,1
818884,2,1,1,1,1,1,12,2,3,40,2,,20000,2,0,1
818884,3,1,1,1,1,1,12,2,2,40,2,,15000,2,0,1
818909,2,1,1,1,1,1,12,1,,18,2,,14000,2,0,1
818909,3,3,1,1,1,1,12,2,7,50,1,10,25000,1,900,1
818924,1,1,1,1,1,1,12,2,1,45,2,,15600,2,0,1
819000,1,1,1,1,1,1,12,2,2,40,1,2,15000,2,0,1
819003,1,1,1,1,1,1,12,2,1,36,2,,13000,2,0,1
819027,1,1,1,1,2,2,8,2,2,40,2,,10000,2,0,1
819045,1,1,1,1,1,1,12,2,4,34,2,,32500,1,1000,1
819045,2,2,1,1,1,1,12,1,,40,1,6,19500,1,,1
819124,2,2,1,1,2,1,12,1,,24,2,,14300,2,0,1
819125,3,1,1,1,2,2,5,2,1,48,2,,7000,2,0,1
819126,1,1,1,1,1,1,12,1,,36,2,,17000,2,0,1
819126,3,1,1,1,1,1,12,2,1,44,2,,18200,2,0,1
819129,1,1,1,1,1,1,12,2,2,40,2,,18000,2,0,1
819129,2,1,1,1,1,1,12,1,,18,2,,18000,2,0,1
819139,1,1,1,1,2,2,1,1,,36,2,,1100,2,0,1
819139,2,1,1,1,1,1,12,1,,39,2,,19000,2,0,1
819142,2,1,1,1,1,1,12,2,4,40,2,,16000,2,0,1
819148,2,1,1,1,1,1,12,1,,56,2,,45000,2,0,1
819151,1,1,1,2,1,1,12,2,2,24,2,,13000,2,0,1
819156,2,1,1,1,2,2,6,2,2,35,2,,3600,2,0,1
819163,2,1,1,1,1,1,12,2,3,84,2,,15000,2,0,1
819163,3,1,1,1,1,1,12,2,2,50,2,,12000,2,0,1
819166,1,1,1,1,1,1,12,2,2,40,2,,33000,2,0,1
819185,1,1,1,1,1,1,12,2,5,40,1,4,17900,2,0,1
819190,1,1,1,1,1,1,12,2,3,35,2,,16000,2,0,1
819197,2,1,1,1,1,1,12,2,2,38,2,,16000,2,0,1
819258,1,1,1,1,2,2,9,2,6,36,2,,11000,2,0,1
819325,2,2,1,1,1,1,12,2,2,40,2,,12500,2,0,1
819327,1,1,1,1,1,1,12,2,4,40,1,0,20000,2,0,1
819327,2,2,1,1,1,1,12,1,,40,2,,14000,2,0,1
819327,3,2,1,1,1,1,12,2,2,40,1,2,15000,2,0,1
819330,1,1,1,1,1,1,12,2,7,45,2,,70000,2,0,1
819330,3,1,1,1,1,1,12,2,6,45,1,5,20000,2,0,1
819341,1,1,1,1,1,1,12,2,7,40,1,0,35000,2,0,1
819341,2,1,1,1,1,1,12,1,,30,2,,25000,2,0,1
819349,1,1,1,1,1,1,12,1,,40,2,,51000,2,0,1
819349,2,1,1,1,1,2,6,1,,35,2,,9500,2,0,1
819350,1,1,1,2,1,1,12,2,2,20,1,0,7000,2,0,1
819350,2,1,1,2,1,1,12,2,1,16,2,,6000,2,0,1
819350,4,1,2,1,1,1,12,2,1,40,1,10,16000,2,0,1
819368,1,1,1,1,1,1,12,2,1,40,1,0,14000,2,0,1
819368,2,2,1,1,1,1,12,2,4,40,2,,15000,2,0,1
819371,1,1,1,1,1,1,12,2,2,40,2,,20000,2,0,1
819379,2,1,1,2,1,1,12,2,1,28,2,,11000,2,0,1
819400,1,1,1,1,1,1,12,1,,40,2,,14300,2,0,1
819402,1,1,1,1,1,1,12,2,3,48,1,8,17400,2,0,1
819413,1,1,1,1,1,1,12,1,,48,2,,19000,2,0,1
819423,2,2,1,1,1,1,12,2,2,40,2,,5889,2,0,1
819450,1,1,1,1,3,2,10,2,1,35,2,,5400,2,0,1
819453,1,1,1,1,1,1,12,1,,40,1,3,20150,2,0,1
819453,2,1,1,1,1,1,12,2,1,35,2,,10400,2,0,1
819456,2,1,1,1,1,1,12,2,2,40,2,,13000,2,0,1
819456,3,1,1,1,1,1,12,2,2,40,2,,11800,2,0,1
819465,1,1,2,1,1,2,8,2,4,50,2,,16000,2,0,1
819465,1,1,2,1,2,2,4,1,,18,2,,7000,2,0,2
819465,2,2,1,1,1,1,12,1,,25,2,,20000,2,0,1
819472,1,1,1,1,1,2,7,2,1,42,2,,8000,2,0,1
819487,1,1,1,1,1,1,12,2,2,45,2,,13000,2,0,1
819487,2,2,1,1,1,1,12,2,2,40,2,,11000,2,0,1
819490,1,1,1,2,3,3,,2,5,30,2,,16000,2,0,1
819517,1,1,1,1,2,1,12,2,1,40,2,,13000,2,0,1
819517,2,2,1,1,1,1,12,2,4,40,2,,14000,2,0,1
819534,1,1,1,1,1,1,12,2,4,40,1,20,17000,2,0,1
819534,2,1,1,1,1,1,12,2,1,40,2,,10000,2,0,1
819537,1,1,1,1,1,2,1,1,,36,2,,2000,1,150,1
819561,1,1,1,1,1,1,12,1,,40,2,,20000,2,0,1
819561,2,1,1,1,1,1,12,1,,40,2,,20000,2,0,1
819574,1,1,1,1,1,1,12,2,3,40,1,2,15400,2,0,1
819575,2,1,1,1,1,1,12,2,2,40,2,,7800,2,0,1
819580,1,1,1,1,1,1,12,2,7,38,2,,35000,2,0,1
819586,1,1,1,1,1,1,12,2,4,40,2,,18000,2,0,1
819610,2,1,1,1,1,1,12,2,7,40,2,,24000,2,0,1
819610,3,1,1,1,1,1,12,2,7,37,2,,16000,2,0,1
819625,1,1,1,1,1,1,12,2,1,40,1,8,11000,2,0,1
819650,1,1,1,1,1,1,12,2,4,45,1,5,17000,2,0,1
819650,2,2,1,2,2,1,12,2,4,10,2,,4000,2,0,1
819653,3,1,1,1,1,1,12,2,5,40,2,,15600,2,0,1
819654,1,1,1,1,1,1,12,2,4,50,1,10,14000,2,0,1
819661,1,1,2,2,3,3,,2,1,8,2,,2000,2,0,1
819685,2,1,1,1,1,1,12,2,3,40,1,6,16000,2,0,1
819686,1,1,1,1,2,1,12,2,5,45,1,5,16000,1,60,1
819686,2,2,1,1,1,1,12,2,2,40,2,,13400,2,0,1
819693,1,1,1,1,1,1,12,2,2,40,2,,13650,2,0,1
819693,2,1,1,1,1,1,12,2,1,40,2,,10400,2,0,1
819695,1,1,1,2,1,1,12,2,4,22,2,,8000,2,0,1
819695,2,2,1,1,1,1,12,2,7,36,2,,21000,1,1000,1
819696,1,1,1,1,1,1,12,2,4,42,1,2,15600,2,0,1
819696,2,1,1,1,1,1,12,2,4,42,1,2,14000,2,0,1
819704,1,1,1,1,1,1,12,2,6,43,2,,20000,2,0,1
819711,1,1,1,1,2,2,1,2,4,40,2,,900,2,0,1
819716,1,1,1,1,1,1,12,2,1,40,2,,7000,2,0,1
819730,1,1,1,1,1,1,12,2,1,72,2,,7200,2,0,1
819730,2,2,1,1,2,2,6,2,1,60,2,,4800,2,0,1
819730,2,2,1,2,2,2,1,2,6,40,2,,479,2,0,2
819735,2,1,1,2,1,1,12,2,1,20,2,,6500,2,0,1
819750,1,1,1,1,1,1,12,1,,18,2,,20000,2,0,1
819750,2,1,1,1,1,1,12,1,,44,1,1,20000,1,1100,1
819761,2,1,1,1,1,1,12,2,4,40,2,,15500,2,0,1
819763,1,1,1,1,2,1,12,2,2,40,2,,18200,2,0,1
819765,2,1,1,1,1,1,12,2,2,40,2,,12000,2,0,1
819831,1,1,1,1,1,1,12,2,6,35,2,,35000,1,,1
819831,2,1,1,1,1,1,12,1,,40,2,,21600,2,0,1
819842,3,1,1,1,1,1,12,2,5,40,2,,14000,2,0,1
819906,1,1,1,2,1,1,12,2,2,30,2,,9500,2,0,1
819911,1,1,1,1,1,1,12,1,,36,2,,20000,2,0,1
819917,1,1,1,1,1,1,12,1,,20,2,,15000,2,0,1
819950,2,1,1,1,1,1,12,2,2,40,1,2,15000,2,0,1
819962,2,1,1,2,2,2,9,2,1,25,2,,5500,2,0,1
819972,1,1,1,2,1,1,12,2,2,24,2,,7500,2,0,1
819972,2,1,1,1,1,1,12,2,4,45,1,5,13000,2,0,1
819972,4,1,1,2,3,3,,2,1,5,2,,1000,2,0,1
820031,2,1,1,1,1,1,12,2,4,40,2,,17000,2,0,1
820037,1,1,1,1,1,1,12,2,2,40,2,,16000,2,0,1
820041,2,1,1,1,1,1,12,1,,40,2,,16000,2,0,1
820041,3,1,1,1,1,1,12,2,2,40,2,,16000,2,0,1
820041,4,1,1,1,1,1,12,2,2,40,2,,17000,2,0,1
820045,1,1,1,1,1,1,12,2,3,38,2,,17000,2,0,1
820045,2,1,1,2,1,1,12,2,1,25,2,,10000,2,0,1
820069,1,1,1,1,1,1,12,2,3,38,2,,16000,2,0,1
820112,1,1,1,1,1,1,12,2,2,38,2,,17000,2,0,1
820115,1,1,1,1,1,1,12,2,2,40,2,,18500,2,0,1
820116,1,1,1,1,1,1,12,2,1,40,2,,14000,2,0,1
820118,2,2,1,1,2,2,8,2,4,40,2,,12800,2,0,1
820120,5,1,1,1,1,1,12,2,2,40,2,,18000,2,0,1
820128,1,1,1,2,1,1,12,2,1,36,1,6,9100,2,0,1
820145,1,1,1,1,1,1,12,2,7,36,2,,14300,2,0,1
820145,2,1,1,1,1,1,12,2,7,36,2,,13000,2,0,1
820151,2,1,1,1,1,1,12,2,2,40,2,,19000,2,0,1
820164,1,1,1,1,1,1,12,2,2,40,2,,16900,2,0,1
820173,2,1,1,1,1,1,12,2,3,40,2,,15600,2,0,1
820176,2,1,1,1,1,1,12,2,4,40,2,,19500,2,0,1
820180,1,1,1,1,1,1,12,2,2,48,2,,13000,2,0,1
820180,2,2,1,1,1,1,12,2,2,48,2,,13000,2,0,1
820181,2,2,1,1,1,1,12,1,,36,2,,13000,2,0,1
820182,3,1,1,2,1,1,12,2,1,24,2,,7800,2,0,1
820210,1,1,1,1,1,1,12,2,1,42,1,4,18000,2,0,1
820212,1,1,1,1,2,1,12,2,2,38,1,5,19000,2,0,1
820220,2,2,1,1,2,1,12,2,1,38,2,,15000,2,0,1
820244,1,1,1,1,1,1,12,2,2,40,2,,22000,2,0,1
820250,1,1,1,1,2,1,12,2,1,38,1,4,22000,2,0,1
820254,1,1,1,2,2,1,12,2,1,24,2,,7000,2,0,1
820259,1,1,1,1,1,1,12,2,2,40,1,4,22000,2,0,1
820274,3,1,1,2,1,1,12,2,2,30,2,,9000,2,0,1
820282,2,1,1,1,1,1,12,1,,36,2,,24000,2,0,1
820395,1,1,1,1,1,1,12,2,3,40,1,6,11800,2,0,1
820452,1,1,1,1,2,2,8,2,3,40,2,,6700,2,0,1
820452,2,1,1,1,1,1,12,2,2,30,2,,6200,2,0,1
820465,3,1,1,1,1,1,12,1,,30,2,,17000,2,0,1
820535,1,1,1,1,1,1,12,2,2,42,2,,14000,2,0,1
820535,2,2,1,1,1,1,12,2,3,40,2,,13000,2,0,1
820545,1,1,1,1,1,1,12,2,2,35,2,,26000,2,0,1
820547,1,1,1,1,1,1,12,2,2,30,2,,19000,2,0,1
820551,1,1,1,1,1,1,12,2,2,45,1,7,25000,2,0,1
820552,1,1,1,1,1,1,12,1,,36,1,0,18000,1,300,1
820569,1,1,1,1,1,1,12,2,2,40,2,,16000,2,0,1
820569,2,2,1,1,1,1,12,1,,18,2,,18000,2,0,1
820579,1,1,1,2,2,1,12,2,1,24,2,,6000,2,0,1
820593,1,1,1,1,1,1,12,2,2,50,1,5,20000,2,0,1
820595,1,1,1,1,1,1,12,2,5,40,2,,14300,2,0,1
820599,1,1,1,1,1,1,12,2,1,100,2,,13000,2,0,1
820602,2,1,1,1,1,1,12,1,,35,2,,16000,2,0,1
820606,2,1,1,1,1,1,12,2,7,40,2,,30000,2,0,1
820612,1,1,1,1,1,1,12,2,1,40,1,4,13780,2,0,1
820612,2,1,1,1,1,1,12,2,1,30,2,,7800,2,0,1
820616,1,1,1,1,1,1,12,1,,40,2,,13000,2,0,1
820616,2,1,1,1,1,1,12,2,2,40,2,,11000,2,0,1
820663,1,1,1,1,1,1,12,2,2,40,2,,19460,1,720,1
820663,4,1,1,1,1,1,12,2,5,45,1,5,17500,2,0,1
820670,2,1,1,1,1,1,12,1,,40,2,,14210,2,0,1
820675,1,1,1,2,3,2,10,2,1,30,2,,8000,2,0,1
820675,2,2,1,1,1,1,12,1,,36,1,4,25000,2,0,1
820696,1,1,1,1,1,1,12,1,,36,2,,13500,2,0,1
820707,1,1,1,1,1,1,12,1,,40,2,,20000,2,0,1
820707,3,3,1,1,1,1,12,1,,36,2,,18500,2,0,1
820713,1,1,1,1,1,1,12,2,4,40,2,,16000,2,0,1
820713,2,1,1,1,1,1,12,2,1,30,2,,6000,2,0,1
820718,2,1,1,1,1,1,12,1,,36,1,4,22000,2,0,1
820723,1,1,1,1,1,1,12,2,2,24,1,20,12000,2,0,1
820729,1,1,1,1,1,1,12,2,2,60,2,,16000,2,0,1
820729,2,2,1,1,1,1,12,2,2,40,2,,12000,2,0,1
820737,1,1,1,1,1,1,12,2,1,50,2,,18000,2,0,1
820746,1,1,1,1,1,1,12,1,,36,2,,14100,2,0,1
820746,2,1,1,1,1,1,12,2,1,40,2,,14000,2,0,1
820749,1,1,1,1,2,2,10,1,,36,2,,8040,2,0,1
820763,2,1,1,1,1,1,12,2,4,33,2,,12000,2,0,1
820818,2,1,1,1,1,1,12,2,1,36,2,,12000,2,0,1
820821,2,1,1,1,1,1,12,1,,36,2,,15000,2,0,1
820824,1,1,1,1,1,1,12,1,,40,2,,16000,2,0,1
820824,2,2,1,1,1,1,12,1,,20,2,,8000,2,0,1
820824,3,3,1,1,1,1,12,1,,40,2,,12000,2,0,1
820824,4,4,1,1,1,1,12,1,,43,2,,12000,2,0,1
820847,1,1,1,1,1,1,12,1,,40,2,,15000,2,0,1
820847,2,2,1,1,1,1,12,1,,40,2,,16000,2,0,1
820867,1,1,1,1,1,1,12,2,3,40,2,,13000,2,0,1
820886,2,1,1,1,2,2,6,1,,36,2,,6500,2,0,1
820965,1,1,1,1,2,2,6,1,,35,2,,8000,2,0,1
820966,1,1,1,1,1,1,12,2,6,40,1,2,30000,1,1200,1
820967,1,1,1,1,1,1,12,2,6,40,2,,20000,2,0,1
820967,2,2,1,1,1,1,12,2,5,24,2,,7800,2,0,1
820967,3,2,1,1,1,1,12,2,6,40,2,,18000,2,0,1
820967,4,2,1,1,1,1,12,2,4,40,2,,13000,2,0,1
820974,1,1,1,2,1,1,12,2,1,18,2,,7800,2,0,1
820983,1,1,1,1,1,1,12,1,,40,1,1,15000,2,0,1
820995,2,1,1,1,1,1,12,2,4,40,2,,15000,2,0,1
821008,1,1,1,1,1,1,12,2,7,40,1,5,28000,2,0,1
821012,2,2,1,2,2,2,6,2,1,40,1,4,6000,2,0,1
821020,1,1,1,1,1,1,12,1,,36,1,1,16000,1,1200,1
821020,2,1,1,1,1,1,12,2,6,40,2,,16000,2,0,1
821027,1,1,1,1,1,1,12,2,1,45,2,,15000,2,0,1
821093,1,1,1,1,1,1,12,2,4,38,2,,19000,2,0,1
821094,1,1,1,1,1,2,10,1,,36,2,,12700,2,0,1
821094,2,3,1,1,1,1,12,1,,40,2,,12300,2,0,1
821126,1,1,1,1,1,1,12,2,4,60,2,,42000,2,0,1
821126,3,1,1,1,1,1,12,2,2,40,2,,28000,2,0,1
821133,2,1,1,1,1,1,12,2,1,40,2,,7000,2,0,1
821147,1,1,1,1,1,1,12,1,,48,1,8,20000,1,140,1
821160,1,1,1,1,1,1,12,2,7,50,2,,60000,1,1200,1
821192,4,1,1,1,1,3,,1,,15,2,,6000,2,0,1
821207,1,1,1,2,1,2,9,2,4,30,2,,5860,2,0,1
821217,1,1,1,1,1,1,12,2,7,45,2,,35000,2,0,1
821217,2,2,1,1,1,1,12,2,5,40,2,,33000,2,0,1
